geometry_id,hit_id,channel0,channel1,timestamp,value
864691265894088960,28172,524,72,0,0.0318087451
864691265894088960,28173,516,40,0,0.0293541867
864691265894088960,28174,350,107,0,0.0223508645
864691265894088960,28175,435,102,0,0.0272602793
864691265894089216,28176,46,88,0,0.0254801363
864691265894089216,28177,504,32,0,0.0333131887
864691265894089216,28178,73,113,0,0.0228709057
864691265894089472,28179,468,87,0,0.0254811496
864691265894089472,28180,450,113,0,0.0137422737
864691265894089472,28180,450,112,0,0.00912323687
864691265894089472,28181,314,51,0,0.0277937558
864691265894089472,28182,287,9,0,0.0328777246
864691265894089472,28183,179,125,0,0.0205541383
864691265894089472,28184,113,18,0,0.0317185372
864691265894089728,28185,348,52,0,0.0309767053
864691265894089728,28186,232,15,0,0.0320053138
864691265894089728,28187,49,123,0,0.0207441468
864691265894089728,28188,536,126,0,0.0205703843
864691265894089728,28189,301,111,0,0.00852236897
864691265894089728,28189,302,111,0,0.0129880141
864691265894089728,28190,337,116,0,0.0217864066
864691265894089984,28191,416,2,0,0.0335851684
864691265894089984,28192,410,122,0,0.0207411814
864691265894089984,28193,289,120,0,0.0247317813
864691265894089984,28194,296,117,0,0.0218736231
864691265894089984,28195,262,9,0,0.0325507447
864691265894090240,28196,286,124,0,0.0206430722
864691265894090240,28197,413,117,0,0.00920322351
864691265894090240,28197,412,117,0,0.0138631873
864691265894090240,28198,358,107,0,0.0283804629
864691265894090240,28199,186,71,0,0.027249556
864691265894090496,28200,302,30,0,0.0304669067
864691265894090496,28201,318,19,0,0.0307728145
864691265894090496,28202,101,101,0,0.00864117034
864691265894090496,28202,101,100,0,0.0155164637
864691265894090496,28203,295,78,0,0.0285972003
864691265894090496,28204,139,41,0,0.0365959369
864691265894090752,28205,326,81,0,0.0257068537
864691265894090752,28206,151,111,0,0.0228721686
864691265894090752,28207,511,23,0,0.0309461839
864691265894090752,28208,502,101,0,0.0241905842
864691265894090752,28209,496,51,0,0.0279221851
864691265894091008,28210,249,28,0,0.0315019041
864691265894091008,28211,368,113,0,0.021570364
864691265894091008,28212,532,111,0,0.022868257
864691265894091008,28213,405,2,0,0.00171885069
864691265894091008,28213,406,2,0,0.0321980827
864691265894091264,28214,310,60,0,0.0280196369
864691265894091264,28215,291,81,0,0.0254746117
864691265894091264,28216,411,48,0,0.014889841
864691265894091264,28216,412,48,0,0.0137973428
864691265894091520,28217,26,100,0,0.0288689062
864691265894091520,28218,211,63,0,0.0273933727
