geometry_id,hit_id,channel0,channel1,timestamp,value,cluster_id,is_seed
864691265894088960,29981,75,36,0,0.0294187535,0,1
864691265894088960,29982,381,85,0,0.0249812547,13,0
864691265894088960,29983,143,64,0,0.0273687784,1,1
864691265894088960,29984,269,84,0,0.0249143653,2,1
864691265894088960,29985,376,129,0,0.0207522847,180,0
864691265894089216,29986,495,42,0,0.0309395958,3,1
864691265894089216,29987,145,76,0,0.0256400984,1,1
864691265894089216,29988,474,39,0,0.0299366359,4,1
864691265894089216,29989,259,109,0,0.0218259655,397,0
864691265894089216,29990,88,127,0,0.0207106434,-1,0
864691265894089472,29991,171,113,0,0.0228858832,-1,0
864691265894089472,29992,244,32,0,0.0307131149,5,1
864691265894089472,29993,442,127,0,0.0207137037,-1,0
864691265894089472,29994,111,77,0,0.0256768372,-1,0
864691265894089728,29995,388,33,0,0.0305341296,5,1
864691265894089728,29996,548,113,0,0.0228810832,-1,0
864691265894089728,29997,195,26,0,0.0298088118,5,1
864691265894089728,29998,223,85,0,0.024577409,6,1
864691265894089728,29999,193,99,0,0.0262336619,401,0
864691265894089728,30000,461,107,0,0.0230181683,30,0
864691265894089728,30001,270,122,0,0.0208319891,782,0
864691265894089728,30002,551,78,0,0.0256694611,7,1
864691265894089984,30003,75,114,0,0.0226378068,-1,0
864691265894089984,30004,348,93,0,0.0234824903,-1,0
864691265894089984,30005,135,107,0,0.024437353,-1,0
864691265894090240,30006,452,114,0,0.0226181243,61,0
864691265894090240,30007,443,79,0,0.0251743793,8,1
864691265894090240,30008,205,37,0,0.0300662536,5,1
864691265894090240,30009,407,57,0,0.0282091796,5,1
864691265894090240,30010,526,107,0,0.00889777113,9,1
864691265894090240,30010,525,107,0,0.0154759912,9,0
864691265894090240,30011,373,24,0,0.0313800089,699,0
864691265894090240,30012,507,3,0,0.0336717814,10,1
864691265894090496,30013,316,20,0,0.0305351969,11,1
864691265894090752,30014,290,71,0,0.0269248243,-1,0
864691265894090752,30015,258,108,0,0.0226410404,-1,0
864691265894090752,30016,86,118,0,0.0213570558,-1,0
864691265894091008,30017,479,19,0,0.0307937041,12,1
864691265894091008,30018,242,120,0,0.0211019684,-1,0
864691265894091008,30019,367,93,0,0.0103106825,13,0
864691265894091008,30019,367,92,0,0.0150083527,13,1
864691265894091008,30020,223,23,0,0.0326893218,5,1
864691265894091008,30021,501,63,0,0.0279938634,22,0
864691265894091008,30022,425,30,0,0.0308566783,5,1
864691265894091008,30023,334,109,0,0.0224124305,-1,0
864691265894091008,30024,487,38,0,0.0297768544,14,1
864691265894091008,30025,175,118,0,0.0213947315,-1,0
864691265894091008,30026,455,118,0,0.0213388447,-1,0
864691265894091264,30027,73,71,0,0.0272014756,71,0
864691265894091264,30028,405,114,0,0.0247680247,-1,0
864691265894091264,30029,428,63,0,0.0271785706,15,1
864691265894091264,30030,423,3,0,0.0335061178,5,1
864691265894091264,30031,545,118,0,0.0213980395,16,1
864691265894091520,30032,525,70,0,0.0272006076,17,1
864691265894091520,30033,305,35,0,0.0474299565,18,1
