particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503600986324992,864691265894088960,350.476196,38.5699654,-2948.5,15.1091099,0.468160212,0.158896878,-4.20133734,4.23262787,0.000175468726,-0.000571381999,0.000175983339,-0.000176682253,9
108102884855382016,864691265894088960,293.853058,10.7493362,-2948.5,6.35427427,0.3209306,0.0992615521,-3.36176538,3.38138962,-0.000137655472,0.000350682123,0.000157218659,-0.000159055955,14
216172782600323072,864691265894088960,317.463837,31.2584782,-2948.5,5.9231205,0.299695879,-0.0670096129,-2.80496025,2.86458206,-2.04366097e-05,0.000171752996,0.000111577334,-0.000115405783,16
261208778521706496,864691265894088960,294.427155,19.7727089,-2948.5,2.45932317,0.285171568,-0.0697458312,-2.94658637,2.96446276,0.000176530608,0.000179373848,0.000162752796,-0.000148998486,13
405323967402868736,864691265894088960,239.996429,8.02475929,-2948.5,9.55041885,0.27282998,0.0804927424,-3.42521381,3.43983793,-0.000103072867,-0.000614249788,9.94810471e-05,-0.00012155118,14
207165583916007424,864691265894089216,342.399078,44.6799202,-2945.5,7.68568611,0.252512723,-0.0734830797,-2.1254065,2.14615822,0.000202267038,0.000401995756,0.000134242742,-0.000122862592,14
229683583143378944,864691265894089216,296.875763,65.0776062,-2945.5,10.271307,0.756009221,0.262050748,-7.80654669,7.84868574,0.00110005261,-0.000286708935,0.000620716484,-0.000520906469,11
315251974486360064,864691265894089216,345.243164,46.9265594,-2945.5,11.4802284,0.564909518,-0.0260273777,-4.71921778,4.75502872,-0.000797827845,9.54754505e-05,3.20073123e-05,-0.00012700654,11
342273572099588096,864691265894089216,260.468811,49.4209366,-2945.5,8.84014893,0.800421238,0.0680663586,-9.20300102,9.239048,0.000275568804,8.16039537e-05,0.000151923625,-0.000126851039,9
418834766117208064,864691265894089216,235.789139,58.9533806,-2945.5,-2.42536736,0.5501405,0.0612509809,-6.68636322,6.71068859,0.000710475026,0.000182918375,0.000303827983,-0.000242769936,14
175640387329720320,864691265894089472,246.195648,84.6663437,-2948.5,8.65352154,0.293316036,0.0140457284,-3.20813417,3.22456765,4.32958841e-05,2.295587e-05,0.000210262297,-0.000205151722,11
405323967805521920,864691265894089472,340.312347,106.756165,-2948.5,9.59036922,0.425587058,0.0208948404,-3.47155643,3.5003922,0.000759057526,-0.000116379444,0.000216881424,-0.000123412465,12
418834766117208064,864691265894089472,236.036316,58.9809113,-2948.5,-2.41532373,0.550867438,0.0612857044,-6.68605947,6.71044588,-0.000564266637,-0.00043225105,0.000252016907,-0.000301334396,15
423338369267793920,864691265894089472,285.475098,101.408867,-2948.5,8.16046429,0.631192982,0.129436433,-6.27194834,6.30650234,-0.000231974511,-0.000436921808,9.37619043e-05,-0.000125414241,12
175640385937211392,864691265894089728,328.966095,134.443909,-2945.5,8.67294216,0.413783163,0.282694429,-4.10227156,4.13512325,-5.07946388e-05,-0.000281555898,0.000101029815,-0.000124549057,11
175640387329720320,864691265894089728,245.921356,84.6531296,-2945.5,8.64346313,0.293260187,0.0141932787,-3.20825338,3.22468162,4.79276787e-05,1.69054729e-05,0.00011916738,-0.000114126626,10
306244775013515264,864691265894089728,331.169922,152.184265,-2945.5,9.72236156,0.550975025,0.131459266,-4.75302553,4.81204987,0.000649555936,-0.000336071273,0.000176835383,-0.000109416273,16
342273577417965568,864691265894089728,266.471222,121.795189,-2945.5,8.85834312,0.307283014,0.0445459411,-3.15775681,3.17605352,-0.000102984159,-0.000169596387,0.000121477438,-0.000133114299,14
351280773652807680,864691265894089728,251.028549,117.76342,-2945.5,11.2107496,0.0993667617,-0.0432419032,-1.03132987,1.04635787,-0.000269476965,0.000154134585,0.000163566874,-0.000193137195,13
369295169561821184,864691265894089728,250.345123,94.1103134,-2945.5,4.46684027,0.381160259,0.0522596352,-4.17461348,4.22127151,-0.000844762544,0.000838540203,6.31525181e-05,-0.000128184911,11
391813169376395264,864691265894089728,227.929092,101.109573,-2945.5,9.61130524,0.34393096,0.235454962,-4.9998951,5.01917887,0.000149458734,-0.000856908155,0.000117185198,-0.000146617414,13
423338369267793920,864691265894089728,285.173187,101.346909,-2945.5,8.15040207,0.630537033,0.129380643,-6.2721591,6.30664539,0.00061881711,0.000236813503,0.000211040402,-0.000143122248,11
13510800626941952,864691265894089984,214.760712,144.97258,-2948.5,5.85626364,0.323903561,0.310272813,-4.95572996,4.9779439,-0.000733360823,0.00135977636,0.000161634889,-0.000123636724,15
342273574079299584,864691265894089984,248.019241,138.907211,-2948.5,8.85693741,0.514457107,0.386070967,-6.84571695,6.87728405,-0.000734528236,0.000328556198,9.96607123e-05,-0.000135659197,11
378302369118552064,864691265894089984,224.979233,145.351547,-2948.5,6.03641224,0.0839768201,0.150962055,-1.76825094,1.78214276,1.32206033e-05,0.000189736893,0.000245540868,-0.000226919015,12
13510800626941952,864691265894090240,214.564606,144.78479,-2945.5,5.84621143,0.323947102,0.309738845,-4.95590305,4.97808552,6.90484594e-05,0.000416379626,0.000173112188,-0.000141921279,14
103582793124020224,864691265894090240,248.165848,170.683777,-2945.5,8.35131359,0.320410192,0.112109333,-3.36548996,3.3854444,-0.00110273086,-0.000281070883,0.000121932702,-0.00023470266,14
