geometry_id,hit_id,channel0,channel1,timestamp,value
864691265894088960,32078,552,72,0,0.0262042601
864691265894088960,32079,48,104,0,0.0233134683
864691265894088960,32080,332,105,0,0.0222568884
864691265894088960,32081,238,96,0,0.00771664549
864691265894088960,32081,239,96,0,0.0173849948
864691265894088960,32082,150,37,0,0.0294472892
864691265894089216,32083,443,103,0,0.0233093519
864691265894089216,32084,180,97,0,0.0230761413
864691265894089216,32085,298,12,0,0.0365547761
864691265894089472,32086,409,71,0,0.0416932292
864691265894089472,32087,278,13,0,0.0341403
864691265894089728,32088,315,100,0,0.0232545231
864691265894089728,32089,194,62,0,0.0272997767
864691265894089984,32090,332,98,0,0.0227274336
864691265894089984,32091,157,95,0,0.024095688
864691265894089984,32092,477,49,0,0.0311585423
864691265894090240,32093,342,124,0,0.0216370597
864691265894090240,32094,452,65,0,0.0274788421
864691265894090240,32095,566,96,0,0.0240788683
864691265894090240,32096,332,112,0,0.000633376359
864691265894090240,32096,331,112,0,0.0225664619
864691265894090240,32097,409,41,0,0.029181689
864691265894090240,32098,388,64,0,0.0290458538
864691265894090240,32099,177,26,0,0.0392600894
864691265894090496,32100,51,79,0,0.0146369468
864691265894090496,32100,51,78,0,0.0122137889
864691265894090496,32101,430,117,0,0.0223603155
864691265894090496,32102,325,83,0,0.0145025989
864691265894090496,32102,326,83,0,0.0156938024
864691265894090496,32103,436,0,0,0.0340535305
864691265894090496,32104,121,54,0,0.0289833322
864691265894090496,32105,405,124,0,0.00681182416
864691265894090496,32105,404,124,0,0.014483734
864691265894090496,32106,510,75,0,0.0251638237
864691265894090496,32107,95,75,0,0.0261806659
864691265894090496,32108,290,88,0,0.0246489793
864691265894090752,32109,488,79,0,0.0151272388
864691265894090752,32109,488,78,0,0.011732677
864691265894090752,32110,361,76,0,0.0255582463
864691265894090752,32111,307,68,0,0.0277852733
864691265894090752,32112,255,119,0,0.0207446832
864691265894090752,32113,538,75,0,0.0261444263
864691265894090752,32114,65,56,0,0.027694853
864691265894091008,32115,325,112,0,0.0227204133
864691265894091008,32116,327,61,0,0.0301854685
864691265894091008,32117,488,41,0,0.0300073978
864691265894091008,32118,92,108,0,0.0231216699
864691265894091008,32119,422,17,0,0.0322256498
864691265894091008,32119,423,17,0,0.000197758767
864691265894091008,32120,544,55,0,0.0276800841
864691265894091264,32121,262,103,0,0.0238629431
864691265894091264,32122,203,118,0,0.00745505188
864691265894091264,32122,204,118,0,0.0137847392
864691265894091264,32123,259,124,0,0.021248769
864691265894091264,32124,479,108,0,0.0231184755
864691265894091264,32125,464,86,0,0.0245748628
864691265894091520,32126,574,118,0,0.021201333
864691265894091520,32127,139,77,0,0.0257048272
864691265894091520,32128,78,29,0,0.0323177017
864691265894091520,32129,449,62,0,0.0278132539
864691265894091520,32130,309,98,0,0.0278530903
864691265894091520,32131,242,86,0,0.0257295519
864691265894091520,32132,167,94,0,0.03541651
864691265894091520,32132,166,94,0,0.000757645583
864691265894091520,32133,424,34,0,0.0300794188
864691265894091776,32134,493,57,0,0.028261127
864691265894091776,32135,163,67,0,0.0269314609
864691265894091776,32136,302,115,0,0.0270446781
864691265894092032,32137,263,16,0,0.0322591923
864691265894092032,32138,177,2,0,0.0337911546
864691265894092032,32139,89,117,0,0.0214357246
864691265894092032,32140,297,67,0,0.0196411069
864691265894092032,32140,298,67,0,0.00753394095
864691265894092288,32141,376,101,0,0.0256295931
864691265894092288,32142,461,117,0,0.0214351043
864691265894092288,32143,239,27,0,0.0320804715
864691265894092288,32144,341,99,0,0.0261322651
864691265894092544,32145,107,48,0,0.0288904589
864691265894092544,32146,379,93,0,0.0270833932
864691265894092544,32147,338,106,0,0.023422705
864691265894092544,32148,301,63,0,0.0276851896
864691265894092544,32149,176,90,0,0.0236741584
