particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
130604392347860992,864691265894088960,280.470856,31.7666893,-2948.5,10.9841948,0.412353843,0.134738564,-4.5682807,4.61531115,0.000694665185,-0.000626263907,0.00020868385,-0.000162679062,16
220676382865227776,864691265894088960,244.857742,-1.4864521,-2948.5,10.8218555,1.68354309,-0.0840223432,-20.3638515,20.4339752,0.000196071036,-0.000406333857,0.000149164989,-0.000130823028,16
297267263747129344,864691265894088960,323.503082,5.20676565,-2948.5,14.2469578,0.239093453,-0.0956260413,-2.30593514,2.32446265,-0.000469695311,0.000767735823,4.91195351e-05,-0.000128453379,14
369295173856788480,864691265894088960,393.469208,27.6776333,-2948.5,5.91001272,0.336487502,-0.0934536159,-2.51561403,2.54357052,-0.000464628247,0.000313375873,7.95452288e-05,-0.000151591667,14
387309568205520896,864691265894088960,359.096863,34.2510605,-2948.5,7.53450203,0.305458874,-0.0787514523,-2.50278091,2.52644014,0.000106743602,-0.000209452366,0.000236462613,-0.000214800719,11
436849164458917888,864691265894088960,321.187195,36.1155701,-2948.5,6.01544189,0.533323288,-0.037380673,-4.87216997,4.90340233,6.29706701e-05,-2.91968809e-05,0.000125220977,-0.000117351046,11
445856363579441152,864691265894088960,313.193207,35.4532394,-2948.5,11.1029825,0.796383679,-0.00323964353,-7.43925667,7.48306465,-0.000301868917,0.000835565559,9.91269117e-05,-0.000130982429,12
45035996844130304,864691265894089216,285.712769,48.3406639,-2945.5,13.8806105,0.587007344,0.0106175309,-5.91593266,5.94663191,-0.00070724159,-0.000928405963,9.03967448e-05,-0.000161288321,12
121597190257770496,864691265894089216,385.696289,62.4291191,-2945.5,12.7207642,0.21859172,0.152259499,-1.95383334,2.03276896,0.000689353154,0.00186621328,0.000320910767,-9.35396238e-05,10
130604392347860992,864691265894089216,280.200043,31.6782608,-2945.5,10.9740849,0.412531048,0.133074418,-4.56843138,4.61542797,-0.000124175334,0.00150178163,0.000150622291,-0.000116640353,15
229683583344705536,864691265894089216,377.763916,70.4303131,-2945.5,4.86743069,0.102910608,0.136038035,-1.17532957,1.19581628,-0.000275925791,0.000234963256,9.53988056e-05,-9.07252179e-05,12
306244776104034304,864691265894089216,308.674622,72.5530243,-2945.5,7.80939865,0.075339511,-0.0799435601,-0.851028204,0.869365215,-1.30592589e-05,-0.000413172471,0.000141538781,-0.000101587466,11
328790262417457152,864691265894089216,269.101288,48.0335922,-2945.5,5.65469074,0.242857113,0.150033161,-2.64206886,2.66110826,-0.000820565387,9.84523213e-05,0.00011131369,-0.000179728086,7
337769977018843136,864691265894089216,242.982056,55.6931419,-2945.5,16.8409081,0.0602260195,0.0867252946,-1.14586067,1.15914834,7.43254932e-05,0.000239861649,0.000163592209,-0.000139878859,12
351280770985230336,864691265894089216,288.082855,50.5782967,-2945.5,17.3399563,0.337392747,-0.0296151713,-3.27057409,3.29102516,-2.92539098e-05,0.000440906268,0.000120309429,-0.000126499071,12
445856363579441152,864691265894089216,312.87204,35.4545059,-2945.5,11.0929174,0.796878517,-0.00304306834,-7.43937826,7.48323822,-0.000494055334,-4.01560192e-06,0.000121666075,-0.000173547247,11
63109772202803201,864691265894089472,228.398438,82.0783234,-2948.5,10.0223608,0.130095929,-0.00361268246,-1.50967789,1.51527739,0.00104193995,0.0015411122,0.000227516561,-0.000139740529,1
112589991825113088,864691265894089472,338.823151,117.699417,-2948.5,7.20259047,0.191374809,-0.0477724038,-1.57719624,1.59559846,-5.45959392e-06,0.000189065744,0.000116721771,-0.000121680241,14
130604389260853248,864691265894089472,285.935028,101.84404,-2948.5,11.2197075,0.15106754,0.152224541,-2.05282688,2.12221861,0.000348808826,-0.000501208997,0.00011202001,-0.000119391436,13
306244776104034304,864691265894089472,308.93988,72.2694321,-2948.5,7.81962156,0.075156413,-0.080515787,-0.850886703,0.869263589,-0.000249290519,-4.55821464e-05,0.000177172362,-0.000190724284,12
337769977018843136,864691265894089472,243.139786,55.9209824,-2948.5,16.8510323,0.0601637326,0.0870597214,-1.14569712,1.1590085,-0.000839909655,0.000152202847,5.47428863e-05,-8.59683278e-05,13
369382037791965184,864691265894089472,232.411667,63.5414352,-2948.5,5.89808941,0.0647015348,0.0947259218,-1.28771281,1.30032432,-0.000141177996,-6.55246913e-05,9.78083117e-05,-0.000108649314,12
432345565452304384,864691265894089472,321.490295,99.4082031,-2948.5,7.02721357,0.144120455,0.150476232,-1.78237891,1.79993558,0.000530417601,0.00067168125,0.000346931425,-0.00024470358,11
63109772202803201,864691265894089728,228.139908,82.08535,-2945.5,10.0123167,0.129910514,-0.0034445948,-1.50984573,1.5154283,0.000189627375,-1.30781709e-05,0.00016791698,-0.000150999113,0
99096788299939840,864691265894089728,236.277786,115.123779,-2945.5,7.85796785,0.070983097,-0.0602029115,-0.660439551,0.681412637,-0.00069290906,-0.000560632034,8.19150664e-05,-0.000101462276,10
130604389260853248,864691265894089728,285.714142,101.621681,-2945.5,11.209362,0.151124611,0.15240398,-2.05291009,2.12231588,7.62542695e-05,-0.000311864831,8.30843055e-05,-9.73087444e-05,12
216172782197669888,864691265894089728,315.492035,140.468002,-2945.5,12.5426302,0.317087948,0.0270058475,-2.59741545,2.62055731,0.00121080049,0.000464882207,0.000269645621,-0.000115634241,13
220676382898782208,864691265894089728,217.743805,105.60199,-2945.5,10.8585215,0.334496051,0.237180308,-5.00924778,5.05019045,0.00013906305,0.000188055405,0.000156552662,-0.000137234791,13
382805968964026368,864691265894089728,336.350739,152.279419,-2945.5,3.6709702,0.301958948,0.2570512,-3.08861423,3.11709356,0.000208644618,0.000359400874,0.000178811795,-0.00012729803,10
94575592208334848,864691265894089984,335.2659,174.409576,-2948.5,12.1594772,1.30224514,0.550326049,-11.171134,11.2611017,-0.000291165168,-0.000241946138,0.00019041264,-0.000234380306,10
99079192188026880,864691265894089984,300.963593,165.306702,-2948.5,7.69425297,0.762380719,0.535291195,-8.14113426,8.20911312,-7.17926159e-05,-0.00050496991,8.64415997e-05,-0.000125305363,11
99096788299939840,864691265894089984,236.596741,114.847298,-2948.5,7.86829233,0.0701244101,-0.0609547794,-0.660357654,0.68131119,-1.20031891e-05,1.59872907e-05,0.000290766911,-0.000284487294,11
220676382898782208,864691265894089984,217.944199,105.744186,-2948.5,10.8686104,0.334549844,0.237488523,-5.00909138,5.05005312,0.00042188706,0.000326490466,0.000174054847,-0.000129311011,14
238690781240492032,864691265894090240,275.102234,201.164062,-2945.5,7.9643774,0.149061963,0.235434845,-2.42442751,2.44437671,-1.10194323e-05,3.27886737e-05,0.000133252935,-0.000129678854,11
364791569850564608,864691265894090240,223.171494,160.64743,-2945.5,12.9194298,1.11224937,0.900330663,-15.5664968,15.6327543,-0.000389305264,-0.000438069372,9.53486888e-05,-0.000147862083,9
58546796313444352,864691265894090496,264.376984,259.419495,-2948.5,16.3339252,0.356411338,0.504894435,-4.76505518,4.80699253,-0.000320448715,4.31669432e-05,0.000126092884,-0.000144207937,13
63050394950959104,864691265894090496,186.810898,170.39798,-2948.5,10.0261869,0.529185057,0.380539656,-7.69231987,7.72114706,1.18441167e-05,4.14436254e-05,0.000117786098,-0.000114491842,9
207165583597240320,864691265894090496,229.686066,218.889496,-2948.5,15.2388325,0.359098345,0.212649673,-3.71585488,3.74182153,-0.000593274657,-9.99126423e-05,5.74960795e-05,-0.000119664161,14
306244774812188672,864691265894090496,241.762009,216.003006,-2948.5,7.66537476,1.93925822,1.60301638,-23.3142872,23.4500713,0.000135701805,-9.35652406e-06,0.000136464936,-0.000125091727,14
369295172128735232,864691265894090496,258.303894,248.120132,-2948.5,6.01031113,0.135026798,-0.0264249723,-0.93179971,0.952187479,9.58174278e-05,6.78337528e-05,9.56247022e-05,-8.18636472e-05,13
378302369051443200,864691265894090496,183.697525,203.207169,-2948.5,13.4101238,0.122081362,0.0104150306,-1.22277796,1.23680151,0.000285868126,0.000279259955,0.000141915967,-0.00010967008,14
445856364032425984,864691265894090496,254.004623,240.487991,-2948.5,11.1248894,0.345265388,0.182414845,-3.21337295,3.2400198,0.000212497587,0.000135495618,0.00017537341,-0.000143646932,12
450359963173257216,864691265894090496,195.655518,188.393188,-2948.5,6.59942627,1.26134813,1.32479298,-20.5887566,20.6703281,-4.30274395e-06,-3.78169011e-06,0.000118548851,-0.000118585958,12
4503600080355328,864691265894090752,176.744919,220.119247,-2945.5,8.37798595,0.0815381706,0.235374838,-2.49262476,2.50892568,-0.000534592604,0.000868254632,0.000177864291,-0.000112416252,13
81064793326223360,864691265894090752,211.473434,243.273605,-2945.5,-2.43972564,0.39035508,0.302121729,-4.51279211,4.54185295,-0.000916661171,0.000505616365,9.45923239e-05,-0.000139017793,10
121597192371699712,864691265894090752,146.702988,199.124817,-2945.5,12.3638067,0.709352136,0.839932024,-13.154048,13.2006483,0.000220643735,0.000715607486,0.000239012777,-0.000180757575,10
157625988585357312,864691265894090752,152.893784,191.15155,-2945.5,6.5486474,0.718514264,0.775359631,-12.6762981,12.7210636,0.000164302954,0.000227028853,0.000145721817,-0.000122087877,15
315251974721241088,864691265894090752,183.182281,237.468582,-2945.5,6.84941053,0.165589437,0.360924214,-4.00504112,4.02709818,0.000496670546,0.00132582232,0.000322111155,-0.000180841365,10
324321848537907200,864691265894090752,194.680374,217.89447,-2945.5,12.0224361,0.165931508,0.0418585986,-1.69092727,1.70528603,-0.000399702636,0.000331859075,8.47718984e-05,-0.00011472754,12
378302369051443200,864691265894090752,183.398026,203.181396,-2945.5,13.4000015,0.121205442,0.0103747901,-1.22300541,1.23693991,0.000860469299,0.000219815862,0.00022748363,-0.000138429474,13
409827567516778496,864691265894090752,219.319504,265.91983,-2945.5,10.534235,0.281591058,0.505602002,-5.03620005,5.07126379,-0.000564593181,0.000455153175,0.000179822746,-0.00016449859,10
427841964767969280,864691265894090752,168.500443,203.875168,-2945.5,18.6229725,0.781660259,0.818698704,-13.0641098,13.122345,0.000657837954,0.000308557879,0.000206778728,-0.000147403814,13
112589990969475072,864691265894091008,131.957565,222.246994,-2948.5,7.13048363,0.21776028,0.212186381,-3.47043538,3.48652339,0.000869847368,-0.000647259352,0.00032487174,-0.000308265473,12
121597192371699712,864691265894091008,146.864838,199.316528,-2948.5,12.3738489,0.709687769,0.840550601,-13.1538086,13.2004681,0.00168859155,-0.00085436902,0.000166424637,-0.000129320368,11
157625988585357312,864691265894091008,153.063873,191.335098,-2948.5,6.55869007,0.718788564,0.775484622,-12.6761522,12.7209415,-0.00039467332,-2.75790972e-05,0.000180333489,-0.000203674761,16
238690780753952768,864691265894091008,199.370636,327.382477,-2948.5,7.97970772,0.151669517,0.467496812,-3.83898044,3.87282944,-0.000302394968,-0.000148464998,0.000121510697,-0.000150199063,12
