particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599694479360,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.409543216,-0.875867128,-129.240021,0.139569998,-1
4503599711256576,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,1.43003321,-1.04796565,-135.063019,0.139569998,1
4503599728033792,2212,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.89132899,-0.320204914,205.684296,0.938269973,1
4503599744811008,-2112,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.117198788,0.221376494,94.1781921,0.93957001,0
4503599761588224,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.16185908,-0.161221698,-0.681406677,0.139569998,-1
4503599778365440,2212,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.475626558,-0.232159734,-2.71475244,0.938269973,1
4503599795142656,-2112,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,2.02803779,-1.7479645,-8.65505505,0.93957001,0
4503599811919872,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.100746661,-0.0431495607,-0.747647703,0.139569998,-1
4503599828697088,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.0578014888,0.0042736507,-1.18461764,0.139569998,1
4503599845474304,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.791259944,0.045891799,-27.8666992,0.139569998,-1
4503599862251520,-321,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.186446384,0.249519765,-3.95928526,0.49368,-1
4503599895805952,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.609181225,0.0513529852,1.55099022,0.139569998,-1
4503599929360384,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.367420673,-0.997918129,2.28756118,0.139569998,1
4503599946137600,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.486274183,-0.30772236,2.56065559,0.139569998,1
4503599996469248,-321,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-1.2430948,-1.38243079,-0.551729083,0.49368,-1
4503600080355328,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.158264622,0.130294487,21.8633194,0.139569998,1
4503600097132544,-2212,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,2.10302401,-1.18783331,129.878113,0.938269973,-1
4503600113909760,2212,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,1.48720217,-0.327615887,71.2721329,0.938269973,1
4503600130686976,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,1.18549085,-0.877172649,89.9984665,0.139569998,-1
4503600147464192,-321,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.490092397,-0.319099456,48.5581665,0.49368,-1
4503600164241408,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,1.37545562,-1.46903479,12.9325323,0.139569998,-1
4503600181018624,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.274770766,-0.184718356,6.61748886,0.139569998,1
4503600197795840,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,2.51710749,-3.04349875,20.3862724,0.139569998,-1
4503600214573056,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.114801288,-0.272231668,-0.498601437,0.139569998,1
4503600231350272,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.280192763,0.466695994,2.21260715,0.139569998,-1
4503600248127488,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.0478821881,-0.450732201,1.93863893,0.139569998,1
4503600264904704,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.0470311642,0.251334995,0.858267486,0.139569998,-1
4503600281681920,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.308411747,0.0193813182,16.8985443,0.139569998,1
4503600298459136,2212,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.223646894,-0.168464884,1.58896685,0.938269973,1
4503600332013568,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.442248344,-0.277114898,0.077628009,0.139569998,1
4503600348790784,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.0404780544,-0.374631286,-1.273229,0.139569998,-1
4503600365568000,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.0353412069,-0.208427578,-0.453481942,0.139569998,1
4503600382345216,-321,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.466742337,-0.190541089,-1.24490643,0.49368,-1
4503600399122432,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,1.85379922,-0.776373863,-4.59927225,0.139569998,1
4503600415899648,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.278123379,0.769229591,0.471312344,0.139569998,-1
