geometry_id,hit_id,channel0,channel1,timestamp,value,cluster_id,is_seed
864691265894088960,33072,109,95,0,0.0237535704,0,1
864691265894088960,33073,499,126,0,0.0206954069,-1,0
864691265894088960,33074,472,60,0,0.0278791003,1,1
864691265894088960,33075,243,1,0,0.0346797816,1,1
864691265894088960,33076,136,29,0,0.0315189324,2,1
864691265894088960,33077,85,61,0,0.0274349526,66,0
864691265894088960,33078,87,67,0,0.026758153,3,1
864691265894089216,33079,327,88,0,0.0247951634,325,0
864691265894089216,33080,371,4,0,0.0341932736,1,1
864691265894089216,33081,520,95,0,0.0237303972,-1,0
864691265894089216,33082,255,9,0,0.0362867862,1,1
864691265894089216,33083,79,66,0,0.0323153473,3,1
864691265894089216,33084,295,102,0,0.026981378,-1,0
864691265894089216,33085,144,122,0,0.023064211,-1,0
864691265894089216,33086,305,86,0,0.0258870814,164,0
864691265894089216,33087,545,68,0,0.0267711822,4,1
864691265894089472,33088,138,128,0,0.0216366835,-1,0
864691265894089472,33089,107,31,0,0.0312626176,5,1
864691265894089472,33090,108,77,0,0.0163464807,6,1
864691265894089472,33090,107,77,0,0.00976537541,6,1
864691265894089472,33091,544,66,0,0.0323442593,4,1
864691265894089472,33092,504,122,0,0.0230542496,-1,0
864691265894089472,33093,374,129,0,0.0222587343,-1,0
864691265894089472,33094,264,49,0,0.0292875618,7,1
864691265894089728,33095,489,128,0,0.0215350427,-1,0
864691265894089728,33096,150,111,0,0.0216751993,8,1
864691265894089728,33096,151,111,0,0.0135282781,8,1
864691265894089728,33097,550,77,0,0.0261274874,4,1
864691265894089728,33098,252,42,0,0.0306916106,9,1
864691265894089728,33099,168,128,0,0.0204705819,-1,0
864691265894089728,33100,220,22,0,0.00348620489,1,1
864691265894089728,33100,219,22,0,0.0286285803,1,1
864691265894089984,33101,509,15,0,0.0316347741,1,1
864691265894089984,33102,394,43,0,0.0286006648,10,1
864691265894089984,33103,537,111,0,0.0200338885,-1,0
864691265894089984,33103,538,111,0,0.0151456017,291,0
864691265894089984,33104,519,128,0,0.0204901043,11,1
864691265894090240,33105,339,46,0,0.0179975275,1,1
864691265894090240,33105,338,46,0,0.00415628497,1,1
864691265894090240,33105,338,45,0,0.00658228388,1,1
864691265894090240,33106,357,100,0,0.0229771007,-1,0
864691265894090496,33107,211,21,0,0.0324210525,1,1
864691265894090496,33108,355,119,0,0.0211842787,12,1
864691265894090496,33109,282,65,0,0.0280595683,158,0
864691265894090496,33110,412,59,0,0.0269800462,13,1
864691265894090496,33111,262,31,0,0.0369274057,9,1
864691265894090496,33112,30,102,0,0.0250835195,-1,0
864691265894090496,33113,294,38,0,0.0303907637,1,1
864691265894090496,33114,267,103,0,0.0222115219,-1,0
864691265894090752,33115,226,94,0,0.0250167903,243,0
864691265894090752,33116,372,61,0,0.0273340493,1,1
864691265894090752,33117,107,124,0,0.0209013242,-1,0
864691265894090752,33118,230,126,0,0.0208506864,-1,0
864691265894090752,33119,148,80,0,0.024832407,14,1
864691265894090752,33120,415,86,0,0.0229871646,13,1
864691265894090752,33120,416,86,0,0.00229201489,13,1
864691265894090752,33121,425,102,0,0.00039890295,-1,0
864691265894090752,33121,426,102,0,0.0245597139,-1,0
864691265894090752,33122,266,42,0,0.00652772374,1,1
864691265894090752,33122,265,42,0,0.0222042874,1,1
864691265894090752,33123,277,109,0,0.0216676723,161,0
864691265894091008,33124,153,114,0,0.000710870605,15,1
864691265894091008,33124,154,114,0,0.0211987793,15,1
864691265894091008,33125,467,123,0,0.0209123529,-1,0
864691265894091008,33126,586,126,0,0.0208508503,39,0
864691265894091008,33127,135,10,0,0.0319990516,1,1
864691265894091008,33128,201,95,0,0.0247521736,16,1
864691265894091008,33129,459,5,0,0.0332483053,1,1
864691265894091008,33130,502,41,0,0.0300692394,1,1
864691265894091008,33131,344,76,0,0.0105248494,17,1
864691265894091008,33131,345,76,0,0.0152007788,17,1
864691265894091008,33132,175,28,0,0.0307399649,1,0
864691265894091008,33133,361,29,0,0.0314210504,1,0
864691265894091264,33134,157,110,0,0.0227476452,-1,0
864691265894091264,33135,528,115,0,0.0219115801,42,0
864691265894091264,33136,57,57,0,0.02824031,18,1
864691265894091264,33137,160,91,0,0.00386261614,-1,0
864691265894091264,33137,159,91,0,0.0194080621,61,0
864691265894091264,33138,57,77,0,0.0260255337,-1,0
864691265894091264,33139,151,125,0,0.0219828319,-1,0
864691265894091264,33140,52,124,0,0.0218734574,-1,0
864691265894091520,33141,361,88,0,0.0248943847,41,0
864691265894091520,33142,542,110,0,0.0227513481,-1,0
864691265894091520,33143,226,42,0,0.0290889982,1,1
864691265894091520,33144,535,56,0,0.0282473713,-1,0
864691265894091520,33145,575,92,0,0.0101293782,-1,0
864691265894091520,33145,575,91,0,0.0131389415,-1,0
864691265894091520,33146,378,117,0,0.0209681634,-1,0
864691265894091520,33147,500,77,0,0.0260690693,19,1
864691265894091520,33148,505,125,0,0.0219098423,20,1
864691265894091520,33149,77,85,0,0.025756862,3,1
864691265894091520,33150,412,123,0,0.0218763687,-1,0
864691265894091520,33151,132,109,0,0.021863047,-1,0
864691265894091520,33152,240,109,0,0.0130785778,21,1
864691265894091520,33152,241,109,0,0.00881466921,21,0
864691265894091776,33153,356,116,0,0.0212818589,12,0
864691265894091776,33154,331,85,0,0.0241307598,-1,0
864691265894091776,33155,222,116,0,0.0227273554,22,1
864691265894091776,33156,503,85,0,0.0257007387,19,1
864691265894091776,33157,312,0,0,0.00823763572,1,1
864691265894091776,33157,311,0,0,0.0255336128,1,1
864691265894091776,33158,517,109,0,0.0218696445,-1,0
864691265894091776,33159,287,125,0,0.020670766,222,0
864691265894092032,33160,346,88,0,0.024266446,17,1
864691265894092032,33161,420,72,0,0.0278112311,13,1
864691265894092032,33162,97,86,0,0.0248462297,3,1
864691265894092032,33163,376,61,0,0.027377639,1,1
864691265894092032,33164,334,114,0,0.0223482195,23,1
864691265894092032,33165,364,44,0,0.032090798,1,1
864691265894092032,33165,365,44,0,0.0140805822,1,1
864691265894092032,33166,271,39,0,0.0323608816,1,1
864691265894092288,33167,427,95,0,0.0312245972,648,0
864691265894092288,33168,160,13,0,0.0185081549,1,1
864691265894092288,33168,159,13,0,0.0253494363,1,1
864691265894092288,33169,311,7,0,0.0324687138,1,1
864691265894092288,33170,356,0,0,0.0337016881,1,1
864691265894092288,33171,524,86,0,0.0248548836,4,1
864691265894092288,33172,197,109,0,0.0222053733,24,1
864691265894092544,33173,404,13,0,0.0326544866,1,1
864691265894092544,33174,481,26,0,0.0305199139,25,1
864691265894092544,33175,119,75,0,0.0258352403,14,1
864691265894092544,33176,223,110,0,0.0233718567,-1,0
864691265894092544,33177,184,111,0,0.00672060391,391,0
864691265894092544,33177,185,111,0,0.0187280923,-1,0
864691265894092544,33178,332,116,0,0.0217018183,23,1
864691265894092544,33179,581,109,0,0.0222066808,-1,0
864691265894092544,33180,348,127,0,0.0193485152,-1,0
864691265894092544,33181,145,27,0,0.0300759748,26,1
864691265894092800,33182,445,89,0,0.0250000339,27,1
864691265894092800,33183,562,75,0,0.025817465,371,0
864691265894092800,33184,563,111,0,0.0208837148,-1,0
864691265894092800,33184,564,111,0,0.0046488801,-1,0
864691265894092800,33185,43,82,0,0.0253506638,447,0
864691265894092800,33186,233,59,0,0.029247215,1,1
864691265894093056,33187,226,109,0,0.0225658454,-1,0
864691265894093056,33188,283,27,0,0.0329118073,-1,0
864691265894093056,33189,114,119,0,0.0211327765,-1,0
864691265894093056,33190,286,53,0,0.0308718663,1,0
864691265894093056,33191,267,111,0,0.0222403221,28,1
864691265894093056,33192,428,67,0,0.0259107705,13,1
864691265894093056,33193,341,79,0,0.0251497552,17,1
864691265894093056,33194,112,85,0,0.0248039663,285,0
864691265894093056,33195,476,82,0,0.0253655147,1,1
864691265894093312,33196,59,51,0,0.00845177379,18,1
864691265894093312,33196,58,51,0,0.0243704338,18,1
864691265894093312,33197,106,75,0,0.0270008538,585,0
864691265894093312,33198,215,51,0,0.027929632,1,1
864691265894093312,33199,481,120,0,0.0211281497,-1,0
864691265894093312,33200,209,116,0,0.0265415851,-1,0
864691265894093312,33201,332,11,0,0.033928711,1,1
864691265894093312,33202,109,84,0,0.0266858004,69,0
864691265894093312,33203,217,116,0,0.0228790455,22,1
864691265894093312,33204,389,116,0,0.0225287545,29,1
864691265894093312,33205,539,86,0,0.0248100869,4,0
864691265894093312,33206,221,101,0,0.0234863646,30,1
864691265894093568,33207,540,51,0,0.0327271894,1,1
864691265894093568,33208,549,75,0,0.0270004496,4,1
864691265894093568,33209,579,116,0,0.000661254977,31,1
864691265894093568,33209,578,116,0,0.0257986076,31,1
864691265894093568,33210,540,84,0,0.0266197044,4,1
864691265894093568,33211,589,116,0,0.0117914192,32,1
864691265894093568,33211,588,116,0,0.0110779786,32,1
864691265894093568,33212,263,115,0,0.0224800687,-1,0
864691265894093568,33213,379,99,0,0.0235607419,33,1
864691265894093568,33214,337,104,0,0.00394538138,34,1
864691265894093568,33214,338,104,0,0.0246208701,34,1
864691265894093824,33215,213,109,0,0.0225016624,-1,0
864691265894093824,33216,158,13,0,0.0280400421,1,1
864691265894093824,33216,159,13,0,0.0040849084,1,1
864691265894093824,33217,184,98,0,0.0233863406,-1,0
864691265894094080,33218,72,73,0,0.0270835329,3,1
864691265894094080,33219,254,72,0,0.026596697,1,1
864691265894094080,33220,99,5,0,0.0327720121,1,1
864691265894094080,33221,336,86,0,0.0248730592,35,1
864691265894094080,33222,393,63,0,0.0280962139,36,1
864691265894094080,33223,319,129,0,0.0200329721,-1,0
864691265894094080,33224,62,86,0,0.0250029601,438,0
864691265894094336,33225,323,99,0,0.0235219952,-1,0
864691265894094336,33226,178,91,0,0.025368223,-1,0
864691265894094336,33227,519,73,0,0.027049806,1,1
864691265894094336,33228,147,108,0,0.0225949083,-1,0
864691265894094336,33229,227,125,0,0.0048154043,37,1
864691265894094336,33229,227,124,0,0.0165082607,37,1
864691265894094336,33230,488,86,0,0.0249866284,19,1
864691265894094336,33231,255,29,0,0.0323343389,38,1
864691265894094592,33232,114,103,0,0.0230479185,-1,0
864691265894094592,33233,501,5,0,0.0358784385,1,1
864691265894094592,33234,533,108,0,0.0226216242,-1,0
864691265894094592,33235,221,125,0,0.0205646846,-1,0
