geometry_id,hit_id,channel0,channel1,timestamp,value,cluster_id,is_seed
864691265894088960,34398,395,119,0,0.0156032955,0,1
864691265894088960,34398,394,119,0,0.00624417793,0,0
864691265894088960,34399,281,75,0,0.0269928779,16,0
864691265894088960,34400,148,73,0,0.0356803685,1,1
864691265894088960,34401,308,26,0,0.0310406983,2,1
864691265894088960,34402,354,87,0,0.0250687245,3,1
864691265894088960,34403,112,121,0,0.00243802532,4,1
864691265894088960,34403,113,121,0,0.0241296235,4,1
864691265894088960,34404,334,5,0,0.0333949737,2,1
864691265894088960,34405,536,104,0,0.0231178794,5,1
864691265894088960,34406,339,114,0,0.0218517706,-1,0
864691265894089216,34407,411,22,0,0.0348042026,2,1
864691265894089216,34408,294,116,0,0.0224591941,-1,0
864691265894089216,34409,474,121,0,0.0265231244,688,0
864691265894089216,34410,332,81,0,0.0277056023,-1,0
864691265894089216,34410,331,81,0,0.00122388464,2,0
864691265894089472,34411,346,30,0,0.030843636,-1,0
864691265894089472,34412,91,42,0,0.0315330625,6,1
864691265894089472,34413,354,72,0,0.0270042364,3,1
864691265894089472,34414,124,59,0,0.0280024577,71,0
864691265894089472,34415,113,60,0,0.0280202907,7,1
864691265894089472,34416,247,89,0,0.0240367427,2,1
864691265894089472,34417,365,80,0,0.0261959787,3,1
864691265894089728,34418,213,68,0,0.026545912,8,1
864691265894089728,34419,29,123,0,0.0213946942,-1,0
864691265894089728,34420,474,51,0,0.0371945165,9,1
864691265894089984,34421,349,89,0,0.024767179,-1,0
864691265894089984,34422,389,122,0,0.021368796,90,0
864691265894089984,34423,393,81,0,0.0252259932,10,1
864691265894089984,34424,158,104,0,0.0228784606,-1,0
864691265894089984,34425,151,129,0,0.0207295585,-1,0
864691265894089984,34426,154,34,0,0.0311160106,11,1
864691265894090240,34427,162,100,0,0.0230110679,-1,0
864691265894090240,34428,189,116,0,0.0212397259,432,0
864691265894090240,34429,59,62,0,0.028086612,12,1
864691265894090240,34430,296,85,0,0.0246845074,13,1
864691265894090240,34431,551,104,0,0.022887079,-1,0
864691265894090240,34432,502,129,0,0.0207496099,-1,0
864691265894090496,34433,107,35,0,0.0392443314,14,1
864691265894090496,34434,562,100,0,0.0230248459,146,0
864691265894090496,34435,382,117,0,0.0199881475,15,1
864691265894090496,34435,381,117,0,0.00123707578,15,0
864691265894090496,34436,395,103,0,0.0231632832,692,0
864691265894090496,34437,234,88,0,0.0238885675,2,0
864691265894090496,34438,561,117,0,0.021228876,-1,0
864691265894090496,34439,527,62,0,0.0280332249,-1,0
864691265894090496,34440,281,78,0,0.0249865707,16,1
864691265894090752,34441,354,78,0,0.0262088943,3,1
864691265894090752,34442,336,109,0,0.0219189152,-1,0
864691265894090752,34443,346,122,0,0.021310119,-1,0
864691265894090752,34444,443,71,0,0.0267007034,17,1
864691265894090752,34445,111,9,0,0.00915258937,2,1
864691265894090752,34445,111,8,0,0.0229114965,2,1
864691265894090752,34446,366,97,0,0.0241916124,18,1
864691265894090752,34447,99,77,0,0.0263081137,19,1
864691265894090752,34448,359,98,0,0.00702123716,343,0
864691265894090752,34448,358,98,0,0.0161346421,-1,0
864691265894090752,34449,251,71,0,0.0256427545,2,1
864691265894091008,34450,464,68,0,0.0264483187,20,1
864691265894091008,34451,279,79,0,0.0253407508,16,1
864691265894091008,34452,118,73,0,0.0265795384,21,1
864691265894091008,34453,540,77,0,0.0263348874,22,1
864691265894091264,34454,446,57,0,0.0281612966,9,1
864691265894091264,34455,248,120,0,0.0222310722,-1,0
864691265894091264,34456,55,93,0,0.0243600812,-1,0
864691265894091264,34457,156,28,0,0.0306218509,23,1
864691265894091264,34458,178,125,0,0.0217288379,621,0
864691265894091264,34459,128,55,0,0.0276430901,71,0
864691265894091264,34460,367,80,0,0.0252994224,3,1
864691265894091520,34461,390,96,0,0.0231694616,24,1
864691265894091520,34462,79,107,0,0.0225548968,-1,0
864691265894091520,34463,470,92,0,0.0243722424,-1,0
864691265894091520,34464,151,19,0,0.034165442,-1,0
864691265894091520,34465,388,82,0,0.0249103792,10,1
864691265894091520,34466,533,125,0,0.0216607973,453,0
864691265894091520,34467,367,99,0,0.0234872326,18,0
864691265894091520,34468,127,81,0,0.0264092721,25,1
864691265894091776,34469,468,107,0,0.0225553196,188,0
864691265894091776,34470,328,92,0,0.0235482901,2,1
864691265894091776,34471,563,81,0,0.0264626443,26,1
864691265894091776,34472,483,60,0,0.0277678017,9,1
