particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-321,0,-24.6582203,-33.9466553,3001,8.60549068,-0.159594744,-0.245086879,21.2301064,0.49368,-1
4503599660924928,211,0,-68.5066223,11.6657581,3001,8.60471153,-0.453030139,0.0991776735,20.2038326,0.139569998,1
4503599744811008,211,0,2.14117885,63.0434494,3001,8.60424137,0.0323759131,0.422543526,20.1766701,0.139569998,1
4503599761588224,211,0,56.0971909,23.4992428,3001,8.60426617,0.291140676,0.102042586,15.3109245,0.139569998,1
4503599778365440,-211,0,-18.3440952,-34.2478638,3001,8.60266685,-0.323997468,-0.632016122,55.1591644,0.139569998,-1
4503599795142656,211,0,17.2902927,-0.296566427,3001,8.60197544,0.571287513,-0.014977525,99.6044312,0.139569998,1
4503599811919872,-211,0,8.91046715,-53.292141,3001,8.60343838,0.20269531,-1.11464536,63.0949364,0.139569998,-1
4503599828697088,211,0,6.93049765,3.10127044,3001,8.6018343,0.437262833,0.192838192,189.563095,0.139569998,1
4503599845474304,211,0,-0.180734739,-26.6317806,-3001,8.50134945,-0.0334486477,-3.58327174,-400.439758,0.139569998,1
4503599862251520,-211,0,1.77072465,-26.5831852,-3001,8.50134945,0.350510001,-5.09441233,-572.266418,0.139569998,-1
4503599879028736,211,0,69.2932663,-31.592947,-3001,8.50423622,1.09414601,-0.521601677,-47.4284668,0.139569998,1
4503599895805952,-211,0,-506.134369,-292.816193,-3001,9.00428772,0.0348891988,-0.183000386,-0.712583601,0.139569998,-1
4503599912583168,211,0,-56.2906494,-321.256226,-3001,8.56037045,-0.563288212,-2.67366219,-25.0072823,0.139569998,1
4503599929360384,-211,0,78.8596115,46.2772064,3001,8.60648823,1.00436163,0.621876717,38.9426804,0.139569998,-1
4503599946137600,2212,0,107.484428,-47.8813934,3001,8.6113224,1.71881258,-0.805747986,48.6779747,0.938269973,1
4503599962914816,-2112,0,-162.61908,368.485291,3001,8.72013187,-0.663447797,1.50344503,12.3059578,0.93957001,0
4503599979692032,-211,0,143.491348,85.4902115,3001,8.62095833,0.220178902,0.190230459,5.2256608,0.139569998,-1
4503599996469248,-2112,0,-999.594177,242.28479,-28.8004055,2.40254712,-1.76842487,0.428641707,-0.024208948,0.93957001,0
4503600013246464,-211,0,542.194824,593.521851,-3001,9.4484024,-0.154448241,0.185960636,-0.625017405,0.139569998,-1
4503600030023680,211,0,-483.504395,907.807251,-2568.74072,7.98349905,0.139993548,0.389199078,-0.911772192,0.139569998,1
4503600046800896,2112,0,-691.312622,-222.506088,-3001,11.5593224,-0.2699655,-0.0868926495,-1.16604197,0.93957001,0
4503600063578112,-2212,0,-850.468262,-578.441162,-1937.755,6.41171217,-0.698271394,-0.848196805,-2.03592658,0.938269973,-1
4503600080355328,-211,0,178.513474,225.391617,-3001,8.56432915,0.0778423473,0.237303495,-2.4924469,0.139569998,-1
4503600097132544,-211,0,39.9052582,463.389954,-3001,8.63036823,-0.0912493467,0.575247765,-3.69003367,0.139569998,-1
4503600113909760,211,0,-250.333618,-65.4846191,-3001,8.53951931,-0.800552964,-0.1281095,-9.32597351,0.139569998,1
4503600147464192,321,0,285.385437,-16.8660526,-3001,8.58547211,0.52497834,-0.122828715,-5.58887863,0.49368,1
4503600164241408,-211,0,104.295555,275.906769,-3001,8.55660343,0.0524028987,0.381950825,-3.87137604,0.139569998,-1
4503600181018624,-321,0,-29.4841862,1.65573001,-3001,8.50162411,-0.802445829,0.0363571234,-80.9807663,0.49368,-1
4503600197795840,211,0,-32.4478264,-6.73470306,-3001,8.50157547,-1.10919499,-0.218813151,-102.129402,0.139569998,1
4503600214573056,-211,0,0.902000308,4.35894728,-3001,8.50096416,0.130732417,0.629994094,-431.350128,0.139569998,-1
4503600231350272,-211,0,27.4959755,-6.59504509,-3001,8.50140953,0.916227162,-0.210941881,-99.2409668,0.139569998,-1
4503600248127488,321,0,-11.9773521,-20.9298859,-3001,8.50137138,-0.460310042,-0.791252077,-113.485199,0.49368,1
4503600264904704,-321,0,13.3424387,-20.6858597,-3001,8.50140858,0.461396903,-0.701085269,-101.778557,0.49368,-1
4503600432676864,321,0,-156.867889,-861.632141,-3001,9.5168457,-0.323519737,-0.310783029,-1.43845773,0.49368,1
4503600449454080,-321,0,350.220184,-420.368286,-3001,8.69946957,0.842727602,-0.755506754,-6.14691305,0.49368,-1
4503600600449024,-321,0,-167.682404,-62.6272964,3001,8.62669754,-0.707819998,-0.321961135,13.0583181,0.49368,-1
4503600617226240,211,0,-133.998718,-43.9840584,3001,8.6129055,-1.32851636,-0.392427653,29.6131611,0.139569998,1
4503600634003456,-211,0,-233.217285,-140.315964,3001,8.64317322,-1.1025151,-0.764887452,14.9016743,0.139569998,-1
4503600650780672,2112,0,-24.6078262,-178.194443,3001,8.62755203,-0.19343631,-1.40142703,23.7205467,0.93957001,0
4503600667557888,-2112,0,-246.800812,-202.955032,3001,8.77737808,-0.496401548,-0.408232242,6.06674576,0.93957001,0
4503600684335104,211,0,56.8551254,-577.973572,3001,8.79214287,-0.0758211017,-0.968205214,5.05301619,0.139569998,1
4503600701112320,211,0,48.6100121,-1027.38867,2076.34326,6.33763599,-0.242339402,-1.27638483,2.62374997,0.139569998,1
