geometry_id,hit_id,channel0,channel1,timestamp,value
864691265894088960,30898,103,26,0,0.0309722144
864691265894088960,30899,363,45,0,0.0285655446
864691265894088960,30900,377,129,0,0.0203004554
864691265894088960,30901,553,86,0,0.00619180175
864691265894088960,30901,553,85,0,0.0192907825
864691265894088960,30902,51,110,0,0.0224649198
864691265894089216,30903,303,105,0,0.0232801903
864691265894089216,30904,211,104,0,0.0234367382
864691265894089216,30904,210,104,0,0.00137517916
864691265894089216,30905,171,79,0,0.0268879477
864691265894089216,30906,255,127,0,0.0213857368
864691265894089216,30907,107,123,0,0.0218051709
864691265894089216,30908,435,109,0,0.0224465597
864691265894089472,30909,369,110,0,0.0242035463
864691265894089472,30910,210,16,0,0.0338412561
864691265894089472,30911,467,123,0,0.0218445901
864691265894089728,30912,144,71,0,0.0267602373
864691265894089728,30913,79,30,0,0.0398511961
864691265894089728,30914,502,75,0,0.0261864327
864691265894089728,30915,206,92,0,0.0200324114
864691265894089728,30915,206,91,0,0.00499417866
864691265894089728,30916,326,83,0,0.0266023092
864691265894089728,30917,203,129,0,0.0214215703
864691265894089984,30918,362,73,0,0.0268323999
864691265894089984,30919,111,100,0,0.0242723748
864691265894089984,30919,111,99,0,0.00144170201
864691265894089984,30920,553,129,0,0.0214101113
864691265894090240,30921,157,53,0,0.0293544438
864691265894090240,30922,472,25,0,0.00972517207
864691265894090240,30922,473,25,0,0.0230214298
864691265894090240,30923,473,27,0,0.032030981
864691265894090240,30924,510,100,0,0.0238525402
864691265894090240,30924,511,100,0,0.00195214385
864691265894090752,30925,424,28,0,0.0352920108
864691265894090752,30926,165,3,0,0.0396061838
864691265894090752,30927,262,78,0,0.0263770912
864691265894091008,30928,521,56,0,0.0272217784
864691265894091008,30929,475,18,0,0.0319849998
864691265894091008,30930,369,112,0,0.0223204717
864691265894091008,30931,330,90,0,0.024777472
864691265894091264,30932,197,77,0,0.0265200213
864691265894091264,30933,139,80,0,0.0255597662
864691265894091264,30934,245,38,0,0.029095063
864691265894091264,30935,233,116,0,0.0221973248
864691265894091264,30936,425,19,0,0.0278871953
864691265894091264,30936,424,19,0,0.00731762778
864691265894091520,30937,227,36,0,0.0307425503
864691265894091520,30938,134,6,0,0.0339369811
864691265894091520,30939,355,62,0,0.0273648612
864691265894091520,30940,275,50,0,0.0298297554
864691265894091520,30941,141,128,0,0.0207930915
864691265894091776,30942,250,85,0,0.0255762562
864691265894091776,30943,493,128,0,0.0207977779
864691265894092032,30944,205,86,0,0.0270184632
864691265894092032,30945,278,66,0,0.0264792666
864691265894092032,30946,142,113,0,0.0217676423
864691265894092032,30947,178,19,0,0.0449735448
864691265894092032,30948,304,77,0,0.0258572102
864691265894092032,30949,211,92,0,0.0250837319
864691265894092288,30950,203,5,0,0.0330430083
864691265894092288,30951,97,9,0,0.0332526453
864691265894092288,30952,521,113,0,0.021773899
864691265894092288,30953,434,73,0,0.027694447
864691265894092288,30954,166,70,0,0.0272517987
864691265894092288,30955,116,91,0,0.0253027827
864691265894092288,30956,213,82,0,0.0211829282
864691265894092288,30956,214,82,0,0.00355424499
864691265894092288,30957,165,7,0,0.033143945
864691265894092544,30958,91,124,0,0.0226978641
864691265894092544,30959,297,85,0,0.0139939142
864691265894092544,30959,296,85,0,0.0107418029
864691265894092544,30960,530,91,0,0.0253044069
864691265894092544,30961,467,55,0,0.0279711243
864691265894092544,30962,404,68,0,0.0275177546
864691265894092800,30963,452,124,0,0.0227391254
864691265894092800,30964,332,78,0,0.0261167418
864691265894092800,30965,200,112,0,0.0227198917
864691265894092800,30966,226,0,0,0.00125650654
864691265894092800,30966,227,0,0,0.0383896232
864691265894092800,30967,379,114,0,0.0216655452
864691265894093056,30968,422,15,0,0.0323699974
864691265894093056,30969,580,113,0,0.0227225069
864691265894093312,30970,270,108,0,0.0223566052
864691265894093312,30971,44,78,0,0.0255003199
864691265894093312,30972,75,30,0,0.0308203064
864691265894093312,30973,111,113,0,0.0225404501
864691265894093312,30974,142,119,0,0.0219246671
864691265894093568,30975,310,106,0,0.0227692891
864691265894093568,30976,363,125,0,0.0306627918
864691265894093568,30977,483,77,0,0.025503926
864691265894093568,30978,324,34,0,0.0301451795
