particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503604643758080,864691265894088960,256.200104,-1.70215786,-2948.5,4.56960154,0.149188906,0.07576368,-1.82086599,1.8338567,-2.89287382e-05,-0.000715219765,0.000169776758,-0.000200339389,16
49558288806772736,864691265894088960,270.195343,0.425028861,-2948.5,8.45440769,0.167633504,0.0368365981,-1.8536526,1.86158156,-1.00481066e-05,-5.9686846e-07,0.000146804698,-0.000147096041,0
103582792067055616,864691265894088960,265.253723,32.9493103,-2948.5,15.62148,0.683734715,0.00779637694,-7.53546524,7.56771231,0.000224431831,-3.14435165e-05,0.000145197584,-0.000124330341,11
175672272932044800,864691265894088960,368.260101,15.9713182,-2948.5,4.00340414,0.0234224759,0.121915355,-0.643107474,0.669685721,-6.57761339e-05,-0.000123253398,8.23996015e-05,-0.000103856422,11
198192470880681984,864691265894088960,311.408875,36.5345039,-2948.5,1.10991895,0.335337669,-0.0538950823,-3.04645729,3.06850743,0.000191840169,-6.76207928e-05,0.000168297338,-0.00014492734,15
346777171391414272,864691265894088960,321.132721,26.5027828,-2948.5,16.2560349,0.933356285,0.173344031,-8.51761532,8.57149029,-0.000726843136,0.000435687689,4.71273925e-05,-0.000117125426,13
423338365794910208,864691265894088960,265.806549,-1.31540537,-2948.5,0.674000144,0.377925426,-0.0799068362,-4.28047943,4.30013895,0.000303598266,-0.000122988858,0.000158964904,-0.00012925695,14
76561196567756800,864691265894089216,325.453461,64.938797,-2945.5,7.3242054,0.504362524,-0.00253493618,-4.26033306,4.29235411,2.43298364e-05,2.99816729e-05,0.000116590643,-0.000112879483,13
103582792067055616,864691265894089216,264.981537,32.9461746,-2945.5,15.6114302,0.683029294,0.00584780751,-7.53591537,7.56809521,0.000703528814,0.00211178022,0.000450251537,-0.000382879953,10
198192470880681984,864691265894089216,311.078644,36.5874786,-2945.5,1.09983957,0.335369468,-0.0536730699,-3.04662704,3.06867552,-2.554407e-08,-2.40069367e-05,0.00016974211,-0.000168105209,14
279223178457251840,864691265894089216,369.056854,63.9646568,-2945.5,5.93868923,0.308609813,-0.0628948659,-2.40346241,2.47377205,-2.00764971e-05,0.00010022994,0.000101446843,-0.000103614417,12
63050395387166720,864691265894089472,254.97818,70.7807541,-2948.5,14.4544373,0.213060215,0.136756927,-2.87329054,2.88779759,-6.95669005e-05,-0.000107784756,0.000122423982,-0.000132043511,11
108086393154043904,864691265894089472,233.847244,82.214035,-2948.5,8.44463444,0.24207525,0.161450043,-3.37850285,3.51842284,0.000221175898,-0.000463338947,0.000100435871,-0.000102448226,14
166633187487776768,864691265894089472,330.135834,83.5956421,-2948.5,0.0980062857,0.0747248977,0.127344713,-1.15339518,1.17115355,-9.72234047e-05,-6.24682507e-05,9.67090091e-05,-0.000108233646,10
211669182553522176,864691265894089472,300.812378,87.45224,-2948.5,10.4143982,0.168246046,0.146740749,-2.00504708,2.02225947,-2.66195093e-05,-1.25466458e-05,0.000132823305,-0.00013481779,10
279223179145117696,864691265894089472,270.65155,88.4316254,-2948.5,5.71130419,0.623719811,0.11170359,-6.54608536,6.57816219,-2.86532577e-06,-0.00135859719,0.000180580639,-0.000202902418,12
18045186646999040,864691265894089728,250.298401,97.4208603,-2945.5,10.922863,0.169729665,0.00799589045,-2.06759095,2.07925105,8.92059979e-05,-4.9328246e-05,0.000179496405,-0.000171394451,10
45035997766877184,864691265894089728,237.031204,111.384415,-2945.5,16.6532001,0.376529425,0.262928039,-5.07315063,5.09580612,-0.000187621306,-0.000554103579,0.000109271823,-0.000151206899,13
108086393154043904,864691265894089728,233.632248,82.0707321,-2945.5,8.43421364,0.242407858,0.161615998,-3.37860703,3.51855326,-0.00024667746,-0.000294861587,0.000104089559,-0.000130467772,13
351280772444848128,864691265894089728,273.517273,139.289948,-2945.5,9.64855862,0.388210505,0.0943438411,-3.90489292,3.92775702,-0.000631995266,-0.000143397585,5.57789026e-05,-0.000121311554,12
355784371988332544,864691265894089728,274.374207,104.131454,-2945.5,13.6359367,0.532076299,0.11173334,-5.47951126,5.50818634,-0.000165788893,0.000253152975,0.000113291702,-0.000123573409,15
18062779386691584,864691265894089984,316.188202,193.902893,-2948.5,10.9530735,0.154637918,0.226939335,-2.11872053,2.14099765,-0.00107034086,-0.000706326857,4.05007813e-05,-0.000191879604,11
45035997766877184,864691265894089984,237.253738,111.539612,-2948.5,16.6632519,0.376248747,0.262507349,-5.07304144,5.09565496,0.000174766697,-4.15327631e-05,0.00015542531,-0.00014396738,14
198158385416241152,864691265894089984,299.097443,193.651016,-2948.5,1.11803555,0.373845577,0.372792065,-4.32277918,4.35713577,0.000218216795,0.00133757433,0.000298790052,-0.000163051416,12
243194380582649856,864691265894089984,339.476349,192.389725,-2948.5,9.11448002,0.405474007,0.366927058,-4.01068306,4.07778645,-0.000421293807,4.9783499e-05,0.000118365439,-0.000153808403,12
324259173355225088,864691265894089984,303.435333,171.321518,-2948.5,15.9284372,0.751115918,0.30561018,-7.07235193,7.12005711,0.00115722546,-0.00136716734,0.00021775077,-0.000152667839,10
328762772999372800,864691265894089984,210.762421,121.435402,-2948.5,15.063571,0.489651889,0.36882332,-7.48093605,7.52222776,1.34667807e-05,-0.000272981531,0.000139171083,-0.000150910375,14
351280772444848128,864691265894089984,273.815063,139.362244,-2948.5,9.6586237,0.38762188,0.094021894,-3.90483713,3.92763567,3.75800955e-05,-6.53314346e-05,0.000118748212,-0.000115913237,13
355784370730041344,864691265894089984,250.770935,168.937973,-2948.5,13.6472378,2.06166124,1.49965751,-25.0294056,25.1637497,-0.000159203249,-1.13351271e-05,0.00010612503,-0.000119277021,12
373814163660668928,864691265894089984,229.663712,141.826172,-2948.5,-0.320219576,0.0943861082,0.129525617,-1.63749123,1.64531553,0.000931958726,0.00016531373,0.000172348431,-0.000104773462,0
405323966983438336,864691265894089984,309.139282,160.571228,-2948.5,9.32760334,1.30761933,0.797268569,-12.8402882,12.9407196,0.000305042951,-0.000669480185,0.000120630895,-0.000130096436,12
423338366029791232,864691265894089984,281.996429,183.872223,-2948.5,0.69483912,0.531590581,0.468902618,-6.28178596,6.32319355,0.000499875285,0.000287413481,0.000188743157,-0.00012414137,15
4506900074856448,864691265894090240,300.878082,223.548691,-2945.5,4.58683825,0.340114683,0.112130381,-2.71954799,2.74657464,-0.000265818206,0.000333549251,0.000113037815,-0.000131192748,10
45035996709912576,864691265894090240,263.324066,199.559937,-2945.5,16.7160473,0.190005615,0.018347349,-1.58565938,1.60319495,-0.000659258454,0.000224960109,4.17346018e-05,-0.000116689218,15
76620573031006208,864691265894090240,222.71199,170.932922,-2945.5,7.3146143,1.38647735,0.991700709,-17.6118641,17.7190266,-0.0002959173,0.000714709575,0.000151693108,-0.000133912632,2
265712379491254272,864691265894090240,202.070328,163.614899,-2945.5,8.5940876,0.337802023,0.180440962,-4.36226177,4.4067812,0.000475494628,-0.000573243073,0.000119871198,-0.000105619976,9
355784370730041344,864691265894090240,250.523819,168.75824,-2945.5,13.6371775,2.06192303,1.49984825,-25.0295067,25.1638832,-0.00015391779,-0.000338842859,9.98581309e-05,-0.000132130401,11
76561196601311232,864691265894090496,251.322159,261.847076,-2948.5,7.4279151,0.240744621,0.408296227,-3.63089657,3.69483352,-0.000360324048,0.000180085583,0.000117478769,-0.000119001335,14
76620573047783424,864691265894090496,231.129456,223.006546,-2948.5,7.34712744,0.11908111,0.219899967,-1.76355135,1.78665316,7.95754095e-05,-0.000155511414,9.56847871e-05,-0.000108276239,1
108153465980583936,864691265894090496,167.020203,174.287567,-2948.5,8.07996368,0.518573582,0.441634983,-8.04818916,8.07816792,-0.000192053514,9.28536247e-06,0.000217514811,-0.000228526755,10
