geometry_id,hit_id,channel0,channel1,timestamp,value,cluster_id,is_seed
864691265894088960,30346,510,116,0,0.00140417053,0,1
864691265894088960,30346,509,116,0,0.0215461291,0,1
864691265894088960,30347,493,105,0,0.023148207,1,1
864691265894088960,30348,84,107,0,0.0226893015,-1,0
864691265894088960,30349,371,22,0,0.0118659893,2,1
864691265894088960,30349,370,22,0,0.0363709554,2,1
864691265894088960,30350,72,69,0,0.027880786,3,1
864691265894088960,30351,205,61,0,0.0278540924,4,1
864691265894088960,30352,512,108,0,0.0225704312,5,1
864691265894089216,30353,209,53,0,0.0295979138,-1,0
864691265894089216,30354,472,107,0,0.0226726383,6,1
864691265894089216,30355,527,69,0,0.027870873,7,1
864691265894089216,30356,316,17,0,0.0327590331,2,1
864691265894089472,30357,369,109,0,0.0158832222,-1,0
864691265894089472,30357,368,109,0,0.00614040159,-1,0
864691265894089472,30358,156,123,0,0.0215289928,8,1
864691265894089472,30359,485,46,0,0.0163984671,9,1
864691265894089472,30359,484,46,0,0.0155950179,9,0
864691265894089472,30360,333,68,0,0.0278348867,10,1
864691265894089472,30361,213,92,0,0.024195049,-1,0
864691265894089728,30362,423,106,0,0.0205515362,-1,0
864691265894089728,30363,197,111,0,0.022619769,-1,0
864691265894089728,30364,517,124,0,0.02154468,-1,0
864691265894089728,30365,57,74,0,0.0255569592,11,1
864691265894089728,30366,465,85,0,0.0248029418,86,0
864691265894089984,30367,179,21,0,0.0323339291,2,1
864691265894089984,30368,577,112,0,0.0226117037,255,0
864691265894089984,30369,75,33,0,0.0305660404,12,1
864691265894089984,30370,341,4,0,0.0340788811,2,1
864691265894089984,30371,344,39,0,0.0286750384,13,1
864691265894089984,30372,305,127,0,0.0204835925,-1,0
864691265894089984,30373,505,74,0,0.0255374648,14,1
864691265894089984,30374,41,78,0,0.0212118682,-1,0
864691265894089984,30374,40,78,0,0.00425151736,530,0
864691265894089984,30375,202,105,0,0.0245218687,232,0
864691265894089984,30376,496,40,0,0.00682081282,2,1
864691265894089984,30376,496,39,0,0.0229968112,2,0
864691265894089984,30377,74,49,0,0.0282219108,15,1
864691265894090240,30378,306,17,0,0.0217144527,2,1
864691265894090240,30378,307,17,0,0.011200509,2,1
864691265894090240,30379,267,54,0,0.0300465934,16,1
864691265894090240,30380,251,96,0,0.0241986401,-1,0
864691265894090240,30381,170,113,0,0.0219527278,146,0
864691265894090240,30382,480,78,0,0.0254655741,-1,0
864691265894090496,30383,77,27,0,0.0326352492,12,1
864691265894090496,30384,257,62,0,0.0354440995,17,1
864691265894090496,30385,150,129,0,0.0211564731,-1,0
864691265894090496,30386,433,59,0,0.0290413406,18,1
864691265894090496,30387,181,63,0,0.0272285827,19,1
864691265894090496,30388,549,113,0,0.0219506808,-1,0
864691265894090496,30389,199,86,0,0.025593495,-1,0
864691265894090496,30390,295,45,0,0.0297005828,2,0
864691265894090496,30391,271,12,0,0.0332569666,2,1
864691265894090496,30392,211,49,0,0.0298586227,20,1
864691265894090752,30393,180,122,0,0.0210982263,-1,0
864691265894090752,30394,193,12,0,0.032709755,2,1
864691265894090752,30395,500,129,0,0.0211251769,-1,0
864691265894090752,30396,166,91,0,0.0243981425,21,1
864691265894091008,30397,370,78,0,0.0259751119,167,0
864691265894091008,30398,157,79,0,0.0252893232,22,1
864691265894091008,30399,541,122,0,0.0210654829,23,1
864691265894091008,30400,183,106,0,0.0228418838,-1,0
864691265894091008,30401,475,51,0,0.0168125108,-1,0
864691265894091008,30401,476,51,0,0.0119634075,-1,0
864691265894091264,30402,374,98,0,0.0239961799,-1,0
864691265894091264,30403,572,107,0,0.0228488054,704,0
864691265894091264,30404,258,125,0,0.0216963571,278,0
864691265894091264,30405,359,84,0,0.0246477742,10,1
864691265894091520,30406,347,109,0,0.0234501567,465,0
864691265894091520,30407,115,14,0,0.0152129596,2,1
864691265894091520,30407,114,14,0,0.0184499286,2,1
864691265894091776,30408,278,22,0,0.0322229192,2,1
864691265894091776,30409,160,14,0,0.032131318,2,1
864691265894091776,30410,107,111,0,0.0226001646,-1,0
864691265894092032,30411,388,98,0,0.0236319751,-1,0
864691265894092032,30412,302,115,0,0.00750819454,-1,0
864691265894092032,30412,303,115,0,0.0157849658,-1,0
864691265894092032,30413,488,111,0,0.0226168763,24,1
864691265894092032,30414,278,126,0,0.00519315759,25,1
864691265894092032,30414,277,126,0,0.0161105152,25,1
864691265894092032,30415,89,117,0,0.0219267309,-1,0
864691265894092032,30416,425,82,0,0.0285060592,-1,0
864691265894092032,30417,47,124,0,0.0211039893,-1,0
864691265894092288,30418,112,66,0,0.0275481716,31,0
864691265894092288,30419,456,66,0,0.0281070527,26,1
864691265894092288,30420,460,117,0,0.0219271127,-1,0
864691265894092288,30421,482,23,0,0.0304874796,2,0
864691265894092288,30422,407,124,0,0.0211125109,128,0
864691265894092544,30423,285,106,0,0.0228271242,-1,0
864691265894092544,30424,381,14,0,0.0383705311,2,1
864691265894092544,30424,382,14,0,0.0125461183,2,1
864691265894092544,30425,459,40,0,0.0334913582,27,1
864691265894092544,30426,256,70,0,0.0266976804,28,1
864691265894092544,30427,112,13,0,0.033960972,2,1
864691265894092544,30428,242,65,0,0.0269847196,29,1
864691265894092544,30429,174,96,0,0.0248263162,702,0
864691265894092800,30430,195,32,0,0.0310273059,-1,0
864691265894092800,30431,374,27,0,0.0322461985,2,1
864691265894092800,30432,514,16,0,0.0342175029,2,1
864691265894092800,30433,189,24,0,0.0315777622,2,1
864691265894092800,30434,303,85,0,0.0243607555,30,1
864691265894092800,30435,219,129,0,0.0206699651,-1,0
864691265894092800,30436,252,129,0,0.0206587724,-1,0
864691265894092800,30437,127,61,0,0.0281158108,31,1
864691265894093056,30438,296,52,0,0.0309515521,32,1
864691265894093056,30439,413,18,0,0.031888146,2,1
864691265894093056,30440,395,96,0,0.0236491691,-1,0
864691265894093312,30441,119,128,0,0.0213668291,-1,0
864691265894093312,30442,278,129,0,0.0203570332,25,1
864691265894093568,30443,203,108,0,0.0292271804,232,0
864691265894093568,30444,251,109,0,0.0232741963,317,0
864691265894093568,30445,377,107,0,0.0222939309,-1,0
864691265894093568,30446,212,9,0,0.0329335891,2,1
864691265894093568,30447,463,39,0,0.0305124726,27,1
864691265894093568,30448,360,98,0,0.0241467468,-1,0
864691265894093568,30449,161,85,0,0.0259456467,33,1
864691265894093568,30450,473,128,0,0.0211538095,-1,0
864691265894093568,30451,273,120,0,0.0217270479,-1,0
864691265894093568,30452,489,36,0,0.0307710189,2,1
864691265894093568,30453,78,49,0,0.0149884699,34,1
864691265894093568,30453,77,49,0,0.0156494267,34,1
864691265894093568,30454,238,54,0,0.0290641021,17,1
864691265894093824,30455,496,6,0,0.0345910788,-1,0
864691265894093824,30456,58,120,0,0.0210032854,-1,0
864691265894093824,30457,455,33,0,0.00745113846,35,1
864691265894093824,30457,456,33,0,0.0224420782,35,1
864691265894093824,30458,201,42,0,0.0289720669,36,1
864691265894093824,30459,296,109,0,0.0231785923,424,0
864691265894093824,30460,128,46,0,0.0304986611,-1,0
864691265894094080,30461,425,119,0,0.021008363,-1,0
864691265894094080,30462,243,23,0,0.0324666798,2,1
864691265894094080,30463,395,104,0,0.0227844808,37,1
864691265894094336,30464,514,22,0,0.0322691835,2,1
864691265894094336,30464,513,22,0,0.000244068477,2,1
864691265894094336,30465,373,35,0,0.0300921947,2,1
864691265894094336,30466,407,114,0,0.0225150865,-1,0
864691265894094336,30467,451,20,0,0.0350558572,35,1
864691265894094336,30468,238,114,0,0.0219441522,-1,0
864691265894094336,30469,271,112,0,0.0219364706,38,1
864691265894094592,30470,205,116,0,0.0220104735,-1,0
864691265894094592,30471,177,115,0,0.0224710647,39,1
864691265894094592,30472,52,78,0,0.0252601784,11,0
864691265894094592,30473,484,115,0,0.0224453658,-1,0
864691265894094592,30474,67,105,0,0.0240883194,-1,0
864691265894094592,30475,198,8,0,0.0411112718,2,1
864691265894094592,30476,191,123,0,0.0210191198,40,1
864691265894094592,30477,90,31,0,0.0300689265,41,1
864691265894094848,30478,577,117,0,0.0220139269,-1,0
864691265894094848,30479,551,116,0,0.0224724747,-1,0
864691265894094848,30480,112,83,0,0.00643626461,42,1
864691265894094848,30480,113,83,0,0.0228171349,42,1
864691265894094848,30481,492,78,0,0.0252632815,43,1
864691265894094848,30482,257,121,0,0.0236027837,380,0
864691265894094848,30483,340,12,0,0.0337994099,2,1
864691265894094848,30484,461,104,0,0.0240877736,-1,0
864691265894094848,30485,550,124,0,0.0210181829,779,0
864691265894095104,30486,292,99,0,0.0238667261,744,0
864691265894095104,30487,547,83,0,0.0294466801,44,1
864691265894095104,30488,140,58,0,0.0367381908,529,0
864691265894095104,30489,403,53,0,0.0272087939,45,1
864691265894095104,30490,330,123,0,0.0211559497,-1,0
864691265894095104,30491,338,58,0,0.0276163109,-1,0
864691265894095360,30492,395,17,0,0.0316959433,2,1
864691265894095360,30493,253,117,0,0.0214304961,46,1
864691265894095360,30494,500,30,0,0.0142411105,2,1
864691265894095360,30494,499,30,0,0.0178228915,2,1
864691265894095360,30495,343,20,0,0.0357545428,47,1
864691265894095360,30496,366,93,0,0.0252053589,142,0
864691265894095360,30497,108,128,0,0.0189410094,-1,0
864691265894095360,30498,305,103,0,0.00382368313,48,1
864691265894095360,30498,304,103,0,0.0203657579,48,1
864691265894095360,30499,131,11,0,0.0341363028,2,1
864691265894095360,30499,132,11,0,0.00826869253,2,1
864691265894095616,30500,366,56,0,0.028899746,49,1
864691265894095616,30501,127,37,0,0.0301125124,50,1
864691265894095616,30502,462,127,0,0.0189526025,51,1
864691265894095616,30503,313,127,0,0.0208929852,-1,0
864691265894095872,30504,424,66,0,0.026590921,26,0
864691265894095872,30505,229,59,0,0.028007267,17,1
864691265894095872,30506,153,43,0,0.0299214348,585,0
