geometry_id,hit_id,channel0,channel1,timestamp,value
864691265894088960,33072,109,95,0,0.0237535704
864691265894088960,33073,499,126,0,0.0206954069
864691265894088960,33074,472,60,0,0.0278791003
864691265894088960,33075,243,1,0,0.0346797816
864691265894088960,33076,136,29,0,0.0315189324
864691265894088960,33077,85,61,0,0.0274349526
864691265894088960,33078,87,67,0,0.026758153
864691265894089216,33079,327,88,0,0.0247951634
864691265894089216,33080,371,4,0,0.0341932736
864691265894089216,33081,520,95,0,0.0237303972
864691265894089216,33082,255,9,0,0.0362867862
864691265894089216,33083,79,66,0,0.0323153473
864691265894089216,33084,295,102,0,0.026981378
864691265894089216,33085,144,122,0,0.023064211
864691265894089216,33086,305,86,0,0.0258870814
864691265894089216,33087,545,68,0,0.0267711822
864691265894089472,33088,138,128,0,0.0216366835
864691265894089472,33089,107,31,0,0.0312626176
864691265894089472,33090,108,77,0,0.0163464807
864691265894089472,33090,107,77,0,0.00976537541
864691265894089472,33091,544,66,0,0.0323442593
864691265894089472,33092,504,122,0,0.0230542496
864691265894089472,33093,374,129,0,0.0222587343
864691265894089472,33094,264,49,0,0.0292875618
864691265894089728,33095,489,128,0,0.0215350427
864691265894089728,33096,150,111,0,0.0216751993
864691265894089728,33096,151,111,0,0.0135282781
864691265894089728,33097,550,77,0,0.0261274874
864691265894089728,33098,252,42,0,0.0306916106
864691265894089728,33099,168,128,0,0.0204705819
864691265894089728,33100,220,22,0,0.00348620489
864691265894089728,33100,219,22,0,0.0286285803
864691265894089984,33101,509,15,0,0.0316347741
864691265894089984,33102,394,43,0,0.0286006648
864691265894089984,33103,537,111,0,0.0200338885
864691265894089984,33103,538,111,0,0.0151456017
864691265894089984,33104,519,128,0,0.0204901043
864691265894090240,33105,339,46,0,0.0179975275
864691265894090240,33105,338,46,0,0.00415628497
864691265894090240,33105,338,45,0,0.00658228388
864691265894090240,33106,357,100,0,0.0229771007
864691265894090496,33107,211,21,0,0.0324210525
864691265894090496,33108,355,119,0,0.0211842787
864691265894090496,33109,282,65,0,0.0280595683
864691265894090496,33110,412,59,0,0.0269800462
864691265894090496,33111,262,31,0,0.0369274057
864691265894090496,33112,30,102,0,0.0250835195
864691265894090496,33113,294,38,0,0.0303907637
864691265894090496,33114,267,103,0,0.0222115219
864691265894090752,33115,226,94,0,0.0250167903
864691265894090752,33116,372,61,0,0.0273340493
864691265894090752,33117,107,124,0,0.0209013242
864691265894090752,33118,230,126,0,0.0208506864
864691265894090752,33119,148,80,0,0.024832407
864691265894090752,33120,415,86,0,0.0229871646
864691265894090752,33120,416,86,0,0.00229201489
864691265894090752,33121,425,102,0,0.00039890295
864691265894090752,33121,426,102,0,0.0245597139
864691265894090752,33122,266,42,0,0.00652772374
864691265894090752,33122,265,42,0,0.0222042874
864691265894090752,33123,277,109,0,0.0216676723
864691265894091008,33124,153,114,0,0.000710870605
864691265894091008,33124,154,114,0,0.0211987793
864691265894091008,33125,467,123,0,0.0209123529
