particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-321,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.188283622,-0.232863113,21.2549496,0.49368,-1
4503599660924928,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.466783375,0.054883033,20.2191887,0.139569998,1
4503599744811008,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.00233761151,0.418767303,20.1930237,0.139569998,1
4503599761588224,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.277859449,0.136292249,15.3120613,0.139569998,1
4503599778365440,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.346697032,-0.620855272,55.1906281,0.139569998,-1
4503599795142656,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.571465254,-0.00460333051,99.6044312,0.139569998,1
4503599811919872,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.170634404,-1.11305189,63.1134262,0.139569998,-1
4503599828697088,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.435403287,0.197000802,189.563095,0.139569998,1
4503599845474304,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.0135236867,-3.56731081,-400.479767,0.139569998,1
4503599862251520,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.333374441,-5.09564734,-572.302002,0.139569998,-1
4503599879028736,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,1.10225141,-0.485537857,-47.4429665,0.139569998,1
4503599895805952,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.137201801,0.12048059,-0.737854838,0.139569998,-1
4503599912583168,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.382618934,-2.71090102,-25.0293083,0.139569998,1
4503599929360384,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,1.0335288,0.573162079,38.9590187,0.139569998,-1
