geometry_id,hit_id,channel0,channel1,timestamp,value,cluster_id,is_seed
864691265894088960,32078,552,72,0,0.0262042601,53,0
864691265894088960,32079,48,104,0,0.0233134683,-1,0
864691265894088960,32080,332,105,0,0.0222568884,0,1
864691265894088960,32081,238,96,0,0.00771664549,-1,0
864691265894088960,32081,239,96,0,0.0173849948,-1,0
864691265894088960,32082,150,37,0,0.0294472892,3,0
864691265894089216,32083,443,103,0,0.0233093519,643,0
864691265894089216,32084,180,97,0,0.0230761413,-1,0
864691265894089216,32085,298,12,0,0.0365547761,1,1
864691265894089472,32086,409,71,0,0.0416932292,2,1
864691265894089472,32087,278,13,0,0.0341403,1,1
864691265894089728,32088,315,100,0,0.0232545231,-1,0
864691265894089728,32089,194,62,0,0.0272997767,3,1
864691265894089984,32090,332,98,0,0.0227274336,-1,0
864691265894089984,32091,157,95,0,0.024095688,-1,0
864691265894089984,32092,477,49,0,0.0311585423,1,1
864691265894090240,32093,342,124,0,0.0216370597,-1,0
864691265894090240,32094,452,65,0,0.0274788421,1,1
864691265894090240,32095,566,96,0,0.0240788683,4,1
864691265894090240,32096,332,112,0,0.000633376359,-1,0
864691265894090240,32096,331,112,0,0.0225664619,-1,0
864691265894090240,32097,409,41,0,0.029181689,1,1
864691265894090240,32098,388,64,0,0.0290458538,5,1
864691265894090240,32099,177,26,0,0.0392600894,6,1
864691265894090496,32100,51,79,0,0.0146369468,7,1
864691265894090496,32100,51,78,0,0.0122137889,7,1
864691265894090496,32101,430,117,0,0.0223603155,-1,0
864691265894090496,32102,325,83,0,0.0145025989,8,1
864691265894090496,32102,326,83,0,0.0156938024,8,1
864691265894090496,32103,436,0,0,0.0340535305,1,1
864691265894090496,32104,121,54,0,0.0289833322,9,1
864691265894090496,32105,405,124,0,0.00681182416,10,1
864691265894090496,32105,404,124,0,0.014483734,10,1
864691265894090496,32106,510,75,0,0.0251638237,1,1
864691265894090496,32107,95,75,0,0.0261806659,11,1
864691265894090496,32108,290,88,0,0.0246489793,383,0
864691265894090752,32109,488,79,0,0.0151272388,1,1
864691265894090752,32109,488,78,0,0.011732677,1,1
864691265894090752,32110,361,76,0,0.0255582463,5,0
864691265894090752,32111,307,68,0,0.0277852733,12,1
864691265894090752,32112,255,119,0,0.0207446832,13,1
864691265894090752,32113,538,75,0,0.0261444263,119,0
864691265894090752,32114,65,56,0,0.027694853,14,1
864691265894091008,32115,325,112,0,0.0227204133,219,0
864691265894091008,32116,327,61,0,0.0301854685,189,0
864691265894091008,32117,488,41,0,0.0300073978,1,1
864691265894091008,32118,92,108,0,0.0231216699,-1,0
864691265894091008,32119,422,17,0,0.0322256498,1,1
864691265894091008,32119,423,17,0,0.000197758767,1,1
864691265894091008,32120,544,55,0,0.0276800841,15,1
864691265894091264,32121,262,103,0,0.0238629431,443,0
864691265894091264,32122,203,118,0,0.00745505188,16,1
864691265894091264,32122,204,118,0,0.0137847392,16,1
864691265894091264,32123,259,124,0,0.021248769,-1,0
864691265894091264,32124,479,108,0,0.0231184755,-1,0
864691265894091264,32125,464,86,0,0.0245748628,171,0
864691265894091520,32126,574,118,0,0.021201333,17,1
864691265894091520,32127,139,77,0,0.0257048272,18,1
864691265894091520,32128,78,29,0,0.0323177017,463,0
864691265894091520,32129,449,62,0,0.0278132539,1,1
864691265894091520,32130,309,98,0,0.0278530903,124,0
864691265894091520,32131,242,86,0,0.0257295519,19,1
