particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599660924928,321,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.905075669,0.399216712,2.43901825,0.49368,1
4503599677702144,-211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.0159093011,-0.24790664,3.17967939,0.139569998,-1
4503599694479360,211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,-0.519063413,-0.168063432,7.19771051,0.139569998,1
4503599711256576,-211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.109576635,-0.00827781577,7.4487915,0.139569998,-1
4503599795142656,-321,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,-0.18521066,-0.490334809,5.02189207,0.49368,-1
4503599811919872,-211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.242662892,0.956764281,1.1318562,0.139569998,-1
4503599845474304,-211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,1.79397345,-0.947282016,0.293200374,0.139569998,-1
4503599862251520,211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,5.07758284,-2.60781384,1.55038452,0.139569998,1
4503599879028736,2112,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,3.70659351,-2.63767385,1.03545415,0.93957001,0
4503599895805952,-2212,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,8.4914875,-3.18842912,2.65210915,0.938269973,-1
4503599912583168,211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,2.88519502,-1.83188927,0.0975424349,0.139569998,1
4503599929360384,211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,-0.0718787611,0.232122034,2.07580018,0.139569998,1
4503599946137600,211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.150248334,0.249552667,1.20014381,0.139569998,1
4503599962914816,-211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.0243168473,-0.192446083,3.60381317,0.139569998,-1
4503599979692032,321,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.517610848,0.26120922,3.61434793,0.49368,1
4503599996469248,-321,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,-0.0760331973,-1.60488212,9.05559349,0.49368,-1
4503600013246464,321,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,-0.627727091,-1.28217614,4.66700029,0.49368,1
4503600030023680,211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,-0.913923502,-6.03154373,25.223505,0.139569998,1
4503600046800896,211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.244913667,0.0239766371,6.56626272,0.139569998,1
4503600063578112,-211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,-0.19246015,0.00599719491,12.4393797,0.139569998,-1
4503600080355328,211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,-0.0976900458,0.0694072694,8.20939445,0.139569998,1
4503600097132544,2112,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,-0.107128583,0.0277054515,13.4664669,0.93957001,0
4503600113909760,-321,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.351681411,-0.0649742633,176.05925,0.49368,-1
4503600130686976,-211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.0436264984,-0.01545416,80.1958771,0.139569998,-1
4503600147464192,321,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.0881104618,0.322583407,737.13208,0.49368,1
4503600164241408,-211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.225160971,0.990384161,10.7249203,0.139569998,-1
4503600181018624,-321,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.212055966,1.54909194,7.76723862,0.49368,-1
4503600197795840,211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,-0.391880989,0.860297561,1.2022655,0.139569998,1
4503600214573056,211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,-0.272766143,1.61860752,2.04535651,0.139569998,1
4503600248127488,321,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,-2.05923581,2.20211577,3.75122261,0.49368,1
