particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599660924928,-211,0,-0.317685574,0.211663857,3001,6.74187088,-0.0862765536,0.0508942306,822.989441,0.139569998,-1
4503599677702144,2212,0,-0.283248514,0.318614453,3001,6.74187088,-0.50576818,0.524449587,5409.9624,0.938269973,1
4503599694479360,321,0,0.386219084,1.59506297,3001,6.74187756,0.0599408261,0.24380523,474.305847,0.49368,1
4503599744811008,321,0,-381.931915,219.955246,-3001,6.53029776,-0.494019359,0.437363982,-4.38758945,0.49368,1
4503599761588224,211,0,1.33106887,0.575829327,-3001,6.35818434,0.938611686,0.3907561,-2079.52734,0.139569998,1
4503600181018624,-321,0,-868.669495,-550.730225,-1006.47791,1.33610868,-1.19359183,-1.12287378,-1.50408912,0.49368,-1
4503600197795840,211,0,-746.492554,707.558716,-414.072754,0.491403043,-0.111064903,0.528007209,-0.177175865,0.139569998,1
4503600214573056,-211,0,-597.005859,96.0413589,-3001,6.57797146,-0.650455654,-0.0806479603,-3.15337229,0.139569998,-1
4503600231350272,-321,0,-232.760284,92.2133026,-3001,6.41190481,-0.664963424,0.179984987,-8.09442902,0.49368,-1
4503600248127488,211,0,-100.026772,373.912445,-3001,6.44671726,-0.0708320439,0.702281594,-5.34956455,0.139569998,1
4503600281681920,-211,0,801.852112,106.451012,-3001,7.0409708,0.0908810943,0.255333394,-0.802300274,0.139569998,-1
4503600298459136,211,0,-13.2002192,1.25743675,-3001,6.35829258,-0.447951913,0.0459032431,-99.9522247,0.139569998,1
4503600315236352,-211,0,-3.22665596,-17.6284294,-3001,6.35838842,-0.0658210292,-0.389641434,-64.8207779,0.139569998,-1
4503600332013568,-211,0,-9.48498821,10.7389631,-3001,6.35835218,-0.140411943,0.152128011,-42.5709686,0.139569998,-1
4503600348790784,2112,0,0.255034238,0.040838398,-3001,6.35818481,0.149626985,0.0110736843,-1745.65894,0.93957001,0
4503600365568000,211,0,0.305745959,-2.75074053,-3001,6.35818911,0.0263437219,-0.248775825,-263.984222,0.139569998,1
4503601086988288,22,0,-72.6107864,78.3629227,-702,-1.28112829,-0.267079622,0.288144946,-2.37048507,0,0
4503601087053824,11,2,-86.1161652,92.5419388,-820,-0.882139385,0,-0,-0,0.000510998943,-1
4503601087119360,22,3,-340.430603,351.718903,-3001,6.49302959,-0.264778972,0.269841552,-2.27074361,0,0
4503601204428800,211,0,3.94595718,-0.278054118,-3001,6.35819435,0.288861722,-0.023181729,-215.694351,0.139569998,1
4503601221206016,-211,0,0.946326911,3.13363433,-3001,6.35819054,0.0837925375,0.279662907,-264.297882,0.139569998,-1
4504699155775488,-11,0,-34.8981934,1027.9458,-199.379166,0.00301998202,-1.98169756,67.0685654,-9.25561905,0.000510999991,1
4504699155841024,22,3,-36.1825294,1027.90137,-199.373962,0.00301006343,-0.599042296,17.411274,-2.40283847,0,0
4505798734512128,-211,0,413.953003,-941.559021,909.527771,1.2586385,1.30146015,-2.20770192,2.40046883,0.139569998,-1
4505798751289344,211,0,-113.96328,-1022.2049,1201.95532,1.98735356,-0.475641221,-1.47718155,1.88912129,0.139569998,1
4505798851952640,211,0,-311.608978,980.199097,2186.4165,4.98193979,0.186314851,0.431604505,0.950057685,0.139569998,1
4505798868729856,-211,0,-135.04068,-1019.63446,299.650574,0.270446211,0.189928636,-0.907280684,0.31346643,0.139569998,-1
4505798885507072,211,0,156.689957,-155.543335,-3001,6.40202427,0.0799099207,-0.176937073,-2.50357461,0.139569998,1
4505798902284288,211,0,348.358246,-117.85894,-3001,6.45300055,0.246181175,-0.199056536,-2.48663163,0.139569998,1
4505798919061504,-211,0,-92.7489929,-220.596191,-3001,6.39541626,-0.0764105618,-0.369088352,-4.62771749,0.139569998,-1
4505798935838720,211,0,34.7154045,142.381119,-3001,6.37262011,0.120817043,0.305394113,-6.59204578,0.139569998,1
4505798952615936,-211,0,-26.2813644,166.735596,-3001,6.37437439,-0.401288092,2.21580911,-39.2624664,0.139569998,-1
4505798969393152,211,0,57.798954,72.5031509,-3001,6.36311769,0.771581531,0.924839437,-38.2466431,0.139569998,1
4505798986170368,211,0,6.36134052,18.2558403,-3001,6.35840273,0.22464101,0.671807945,-107.899178,0.139569998,1
4505799002947584,2112,0,102.455124,430.309814,-3001,9.39975357,0.0392860733,0.164996758,-1.12870026,0.93957001,0
4505799036502016,211,0,206.431442,166.479904,3001,6.89019775,0.0988388658,-0.0203571338,0.987985373,0.139569998,1
4505799053279232,-321,0,-369.915894,680.283386,3001,7.36037302,-0.43628329,0.315588027,2.06295824,0.49368,-1
4505799070056448,211,0,-131.189667,433.251038,3001,6.85999966,-0.0557652749,0.645410538,4.29238749,0.139569998,1
4505799103610880,211,0,204.926529,373.381409,3001,6.87056875,0.237195045,0.178671524,2.0386045,0.139569998,1
4505799153942528,-211,0,144.22171,-1018.3764,560.27002,0.549486458,0.752692103,-3.10154223,1.91934383,0.139569998,-1
4505799170719744,-211,0,714.45282,739.897034,2035.75647,4.97307158,-0.131819129,0.310040534,0.531154811,0.139569998,-1
4505799187496960,211,0,-1028.14832,28.3122673,1815.58691,3.81384254,-0.467791259,0.318203092,0.976656497,0.139569998,1
4505799556595712,321,0,-357.821411,-3.06781459,-3001,6.67040491,-0.256434292,0.104899548,-2.22461271,0.49368,1
4505799573372928,-211,0,-451.637634,-599.907715,-3001,6.68775988,-0.328391165,-0.813259482,-3.39345694,0.139569998,-1
4505799590150144,-211,0,-135.391739,-621.792664,-3001,6.60621309,0.0657834485,-0.58503449,-2.6701858,0.139569998,-1
4505799623704576,-211,0,-10.1955643,91.795929,-3001,6.36319208,-0.107432522,0.721077502,-23.2638798,0.139569998,-1
4505799657259008,-211,0,295.78833,-224.385666,-3001,6.44338655,0.457515031,-0.207277372,-3.94229937,0.139569998,-1
4505799674036224,211,0,307.657196,263.90976,-3001,6.58160925,0.14942205,-0.029776793,-0.96114713,0.139569998,1
4505799690813440,321,0,427.016266,183.124908,-3001,6.64304638,0.435507268,0.0350165255,-2.71163678,0.49368,1
4505799707590656,-211,0,314.97229,-285.972961,-3001,6.50975609,0.236635774,-0.0416062735,-1.57099962,0.139569998,-1
4505799741145088,321,0,-566.210449,-858.659546,2452.42065,6.40910435,-0.467895776,-0.155001745,1.10652494,0.49368,1
4505799757922304,-211,0,266.657379,247.793823,3001,6.88635111,0.0183442924,0.170342207,1.2812767,0.139569998,-1
4505799774699520,-211,0,259.42514,-32.6993408,3001,6.78126717,0.608682454,0.00201342325,7.10865021,0.139569998,-1
4505799808253952,-211,0,318.731903,220.161331,3001,6.87509775,0.0701875985,0.192581266,1.5389322,0.139569998,-1
4505799825031168,211,0,-3.10616779,95.8283997,3001,6.74800253,0.0166366473,0.295937598,9.40087986,0.139569998,1
4505799841808384,-211,0,-157.304688,-58.2794113,3001,6.761518,-0.230774313,-0.139193952,4.89450598,0.139569998,-1
4505799858585600,-211,0,91.1893158,-145.675171,-278.192688,-2.49030924,0.206210077,-0.229989737,-0.393067509,0.139569998,-1
4505799925694464,22,0,176.575134,-1013.26782,891.566406,1.20810091,0.0674879178,-0.387290627,0.362748742,0,0
4505799942471680,211,0,48.7361603,-1027.38269,2472.75977,6.26915073,-0.301293552,-0.122829296,0.619674981,0.139569998,1
4505799959248896,-211,0,622.954163,-818.424438,1952.2395,4.31842089,0.441162467,-0.0795879588,0.790396392,0.139569998,-1
4505800445788160,321,0,-948.994141,-396.61142,1145.7644,1.99004686,-1.32668447,-0.215473592,1.55907691,0.49368,1
4505800462565376,-321,0,-607.49353,-829.965149,896.289368,1.36205113,-0.654378295,-1.4069773,1.41885507,0.49368,-1
4505800630337536,211,0,-323.456451,130.542847,-3001,6.4657588,-0.131650984,0.165805623,-1.70653713,0.139569998,1
4505800647114752,-211,0,-530.551453,-510.677216,-3001,6.68736553,-0.289977312,-0.588216186,-2.55655479,0.139569998,-1
4505800747778048,211,0,79.2867813,135.073151,-3001,6.37409496,0.226789147,0.295933396,-6.98014212,0.139569998,1
4505800764555264,-211,0,-20.1207962,264.911377,-3001,6.39961433,-0.137360603,0.738112092,-8.30441761,0.139569998,-1
4505800814886912,321,0,390.139191,60.9099655,3001,6.94281864,0.426150471,-0.0580084659,3.26960564,0.49368,1
4505800831664128,-321,0,176.178589,468.86853,3001,7.1116538,-0.0113214431,0.386015654,2.3044095,0.49368,-1
