particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599660924928,321,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.905075729,0.399216741,2.43901849,0.49368,1
4503599677702144,-211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.0159093011,-0.24790664,3.17967939,0.139569998,-1
4503599694479360,211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,-0.519063413,-0.168063432,7.19771051,0.139569998,1
4503599711256576,-211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.109576635,-0.00827781577,7.4487915,0.139569998,-1
4503599778365440,-211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,-0.173373282,0.0228005331,0.338070601,0.139569998,-1
4503599795142656,-321,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,-0.18521066,-0.490334809,5.02189207,0.49368,-1
4503599811919872,-211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.242662907,0.95676434,1.1318562,0.139569998,-1
4503599828697088,211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.0606828704,0.257194936,-0.225050747,0.139569998,1
4503599845474304,-211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,1.79397345,-0.947282016,0.293200374,0.139569998,-1
4503599862251520,211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,5.07758284,-2.60781384,1.55038452,0.139569998,1
4503599879028736,2112,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,3.70659351,-2.63767385,1.03545415,0.93957001,0
4503599895805952,-2212,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,8.49148846,-3.18842936,2.65210938,0.938269973,-1
4503599912583168,211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,2.88519502,-1.83188939,0.0975424424,0.139569998,1
4503599929360384,211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,-0.0718787685,0.232122049,2.07580042,0.139569998,1
4503599946137600,211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.150248334,0.249552682,1.20014381,0.139569998,1
4503599962914816,-211,0,0.0175653845,-0.00619817991,6.60213089,-5.83325195,0.0243168455,-0.192446068,3.60381293,0.139569998,-1
