particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599660924928,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.32796967,0.204839557,-14.1611004,0.139569998,-1
4503599677702144,321,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-2.05089498,-0.791425884,109.940521,0.49368,1
4503599694479360,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.0970008746,-0.00196180516,1.55970645,0.139569998,1
4503599711256576,321,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.218962952,-0.262521923,22.9261723,0.49368,1
4503599728033792,-321,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,1.07948542,-0.641119897,16.6616154,0.49368,-1
4503599761588224,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-1.96111155,-1.44240391,6.56936359,0.139569998,-1
4503599778365440,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.302612066,-0.369330376,1.73049283,0.139569998,1
4503599795142656,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-1.03794479,-0.021901641,1.23932707,0.139569998,-1
4503599811919872,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.0890039578,0.481996924,1.12790859,0.139569998,-1
4503599828697088,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.31445086,0.368035883,0.324028283,0.139569998,1
4503599862251520,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.395827442,0.197976425,4.91866541,0.139569998,-1
4503599879028736,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.229361281,0.901534081,2.81376123,0.139569998,1
4503599895805952,-321,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.126704052,0.391788065,9.49778366,0.49368,-1
4503599912583168,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.999732137,-0.185296401,30.2236538,0.139569998,1
4503599946137600,-321,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.814779937,0.72534281,-5.65252686,0.49368,-1
4503599962914816,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.0384286977,0.157987207,-1.23066425,0.139569998,1
4503599979692032,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.243787602,2.30759907,-5.00557041,0.139569998,-1
4503599996469248,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.37254855,-0.620618045,-9.44174767,0.139569998,1
4503600013246464,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.238510355,0.883833051,5.35775757,0.139569998,1
4503600030023680,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.760765433,-0.0287357513,3.9520309,0.139569998,-1
4503600046800896,-321,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.0654362515,0.43431288,1.97448897,0.49368,-1
4503600063578112,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.167179435,0.334808886,1.29145873,0.139569998,-1
4503600080355328,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.480671555,0.383408487,1.89307261,0.139569998,1
4503600130686976,-321,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.411817104,-0.140072897,-3.9937191,0.49368,-1
4503600147464192,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.887581348,-3.755615,-29.5842648,0.139569998,1
4503600164241408,2112,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.000836810679,-2.48330688,-15.1250296,0.93957001,0
4503600181018624,-2112,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.749402463,-1.66200638,-10.5951967,0.93957001,0
4503600197795840,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.611982286,-1.18723941,-8.58058357,0.139569998,-1
4503600214573056,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-1.01270294,-1.22190964,-2.09913087,0.139569998,1
4503600231350272,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.710012734,-1.07218635,-2.62013769,0.139569998,-1
4503600248127488,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.669302046,-0.927999616,-4.37893963,0.139569998,1
4503600264904704,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.656578422,-0.605774641,-1.543504,0.139569998,1
4503600382345216,321,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.0505664349,0.172346234,-4.90023088,0.49368,1
4503600399122432,2212,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.0535869896,0.0204679724,4.8849988,0.938269973,1
4503600415899648,-2112,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.584882259,0.475241274,19.8237076,0.93957001,0
4503600432676864,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.675450206,0.501451731,234.588196,0.139569998,1
4503600449454080,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.233338282,-0.290653676,800.009644,0.139569998,-1
4503600466231296,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.0142449094,-0.0923125297,447.261383,0.139569998,1
4503600483008512,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.0405584089,0.0192859676,5.38788223,0.139569998,-1
4503600499785728,321,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.198626861,-0.277209312,8.16337204,0.49368,1
4503600516562944,-321,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.544984996,0.0759575367,26.9285469,0.49368,-1
4503600533340160,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.367209971,-0.307145834,14.2458267,0.139569998,1
4503600550117376,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.298256546,0.459273338,-0.339730114,0.139569998,1
4503600566894592,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.25777933,-1.13488102,-32.8436813,0.139569998,-1
4503600583671808,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.684565008,-0.249442369,-22.5178013,0.139569998,-1
4503600600449024,321,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.306194425,-0.109339967,-39.7024574,0.49368,1
4503600634003456,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.160284311,-0.111010216,-0.516550064,0.139569998,1
4503600667557888,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.904867828,0.0763604566,0.00829627179,0.139569998,-1
4503600717889536,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.324996084,-0.00474182749,-0.723340154,0.139569998,1
4503600734666752,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.330422699,0.610529184,-0.315697461,0.139569998,1
4503600768221184,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.21494709,-0.186215833,0.454006672,0.139569998,-1
4503600784998400,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.791019082,0.411007166,0.211535245,0.139569998,-1
4503600801775616,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.661198795,-1.03005719,0.548457146,0.139569998,1
4503600818552832,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.394237101,0.0816417411,-25.6993179,0.139569998,1
4503600835330048,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.307562023,-0.0141986795,3.49264741,0.139569998,1
4503600852107264,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.271107882,-0.184897795,58.6338425,0.139569998,1
4503600868884480,2212,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.174914628,-0.44374451,133.137711,0.938269973,1
4503600885661696,-2112,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.0470485389,0.00693179714,29.1885777,0.93957001,0
4503600902438912,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.37334165,0.37975648,0.307975233,0.139569998,-1
4503600919216128,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.0286308713,0.585457802,-0.560836375,0.139569998,1
4503600935993344,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.267233431,-0.105695143,-1.06013572,0.139569998,-1
4503600952770560,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.214523479,-1.08964443,-6.64454842,0.139569998,1
4503600969547776,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.369417846,-0.0305085704,-78.1795807,0.139569998,-1
4503600986324992,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.295578748,-0.941590786,76.389267,0.139569998,-1
4503601003102208,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.264217734,-0.103878945,48.0376358,0.139569998,1
4503601019879424,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-1.42905283,0.22151193,116.966484,0.139569998,-1
4503601036656640,-2212,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.335088223,0.999521613,95.7955399,0.938269973,-1
4503601053433856,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-1.17751408,0.660747111,52.9101448,0.139569998,1
4503601086988288,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.227947488,-0.47416839,-0.286517918,0.139569998,-1
4503601103765504,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.270562857,0.266154498,-0.636452615,0.139569998,1
4503601120542720,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.472500503,-0.301198035,-5.00164652,0.139569998,-1
4503601137319936,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.259517372,0.0212319326,-7.6093483,0.139569998,1
4503601154097152,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.0144331707,-0.049124945,-52.8859291,0.139569998,1
4503601170874368,2212,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.00348970899,0.116294295,-14.7761488,0.938269973,1
4503601187651584,-2112,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.0235650968,1.19379997,-31.3956699,0.93957001,0
4503601204428800,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.854537964,1.34091032,-51.9234581,0.139569998,-1
4503601221206016,-321,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.484178185,2.55522013,-257.100708,0.49368,-1
4503601237983232,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.134038612,0.702049017,-212.709274,0.139569998,1
4503601254760448,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.269714504,-0.0144666629,-0.752959013,0.139569998,1
4503601271537664,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.530098796,-0.355448127,1.31582618,0.139569998,-1
4503601288314880,-2212,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.33337906,-0.0221752934,40.1393242,0.938269973,-1
4503601305092096,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.527783871,-0.479367733,216.761536,0.139569998,1
4503601321869312,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.315980226,-0.0559658445,9.1204586,0.139569998,-1
4503601338646528,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.123247325,0.251549095,7.01813173,0.139569998,1
4503601372200960,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.655030191,0.0659057125,-1.71689212,0.139569998,1
4503601388978176,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.375344694,0.289039791,-1.24428356,0.139569998,-1
4503601405755392,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.233000427,0.00589002296,-0.530672073,0.139569998,1
4503601422532608,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.0609120578,0.473473698,-8.09885883,0.139569998,-1
4503601439309824,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.122197688,-0.46838519,-5.92628288,0.139569998,1
4503601456087040,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.519209027,-0.125290722,-141.099808,0.139569998,1
4503601472864256,-2212,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.305324316,0.0985507891,-159.729065,0.938269973,-1
4503601489641472,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.0415149964,-0.501870096,-59.5581703,0.139569998,1
4503601506418688,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.267743617,0.0892884582,-52.8348236,0.139569998,-1
4503601523195904,321,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.484015375,-0.133136794,-113.712433,0.49368,1
4503601539973120,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.407754302,-1.3645848,-23.7252407,0.139569998,-1
4503601556750336,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.0217010323,0.198890239,-4.35021067,0.139569998,-1
4503601573527552,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.609574676,-0.616679728,-10.5734406,0.139569998,1
4503601590304768,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-1.2192049,-0.925610781,-33.1474457,0.139569998,-1
4503601607081984,2212,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-3.76926184,-1.72223306,-33.1980591,0.938269973,1
4503601623859200,-2212,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-1.67555535,-0.794415414,-15.7001495,0.938269973,-1
4503601640636416,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.427432805,-0.182451457,41.6668701,0.139569998,-1
4503601657413632,321,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.404641271,0.376650661,12.6222134,0.49368,1
4503601674190848,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.0339523554,0.235942364,15.3733463,0.139569998,-1
4503601707745280,-211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.245637089,0.709251523,25.6476765,0.139569998,-1
4503601724522496,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.11894884,-0.850947142,5.58279991,0.139569998,1
4503601758076928,211,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,0.14126493,-0.236651793,3.10952044,0.139569998,1
4503601791631360,2212,0,-0.0029289932,0.0240146071,-59.3048172,-0.0105118193,-0.907746196,0.0904061869,2.22771883,0.938269973,1
